"FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"3","Other wooded land","2000","4","Burundi","722",""
"3","Other wooded land","2000","184","Cayman Islands","0",""
"3","Other wooded land","2000","6","Central African Republic","10122",""
"3","Other wooded land","2000","203","Canada","91951",""
"3","Other wooded land","2000","64","Cape Verde","0",""
"3","Other wooded land","2000","5293372","Nauru","0",""
"3","Other wooded land","2000","17","Namibia","8656",""
"3","Other wooded land","2000","140","Netherlands","0",""
"3","Other wooded land","2000","35","Nepal","1753",""
"3","Other wooded land","2000","57","Morocco","407",""
"3","Other wooded land","2000","193","Montserrat","1.6",""
"3","Other wooded land","2000","40","Myanmar","19703",""
"3","Other wooded land","2000","16","Mozambique","14856",""
"3","Other wooded land","2000","1","Nigeria","6902",""
"3","Other wooded land","2000","70","Niger","4040",""
"3","Other wooded land","2000","643000372","Norfolk Island","0",""
"3","Other wooded land","2000","116","Niue","0",""
"3","Other wooded land","2000","115","New Caledonia","371",""
"3","Other wooded land","2000","194","Netherlands Antilles","32.69",""
"3","Other wooded land","2000","177","Nicaragua","2219",""
"3","Other wooded land","2000","124","New Zealand","2557",""
"3","Other wooded land","2000","68","Mali","12379",""
"3","Other wooded land","2000","139","Malta","0",""
"3","Other wooded land","2000","5293301","Marshall Islands","0",""
"3","Other wooded land","2000","192","Martinique","1.1",""
"3","Other wooded land","2000","23","Madagascar","18418",""
"3","Other wooded land","2000","15","Malawi","0",""
"3","Other wooded land","2000","83","Malaysia","0",""
"3","Other wooded land","2000","34","Maldives","0",""
"3","Other wooded land","2000","4921994","Micronesia (Federated States of)","0",""
"3","Other wooded land","2000","7655168","Monaco","0",""
"3","Other wooded land","2000","107","Mongolia","3401",""
"3","Other wooded land","2000","643000290","Montenegro","175",""
"3","Other wooded land","2000","69","Mauritania","3110",""
"3","Other wooded land","2000","24","Mauritius","17.9",""
"3","Other wooded land","2000","7661379","Mayotte","0.361",""
"3","Other wooded land","2000","176","Mexico","20547",""
"3","Other wooded land","2000","39","Lao People's Democratic Republic","4153",""
"3","Other wooded land","2000","162","Kyrgyzstan","303",""
"3","Other wooded land","2000","93","Kuwait","0",""
"3","Other wooded land","2000","114","Kiribati","0",""
"3","Other wooded land","2000","73","Kenya","28829",""
"3","Other wooded land","2000","161","Kazakhstan","14765",""
"3","Other wooded land","2000","92","Jordan","51",""
"3","Other wooded land","2000","643000371","Jersey","0",""
"3","Other wooded land","2000","131","Luxembourg","1.4",""
"3","Other wooded land","2000","164","Lithuania","83",""
"3","Other wooded land","2000","138","Liechtenstein","0.5",""
"3","Other wooded land","2000","58","Libyan Arab Jamahiriya","330",""
"3","Other wooded land","2000","78","Liberia","0",""
"3","Other wooded land","2000","27","Lesotho","120",""
"3","Other wooded land","2000","94","Lebanon","117",""
"3","Other wooded land","2000","163","Latvia","123",""
"3","Other wooded land","2000","33","India","4732",""
"3","Other wooded land","2000","82","Indonesia","22627",""
"3","Other wooded land","2000","149","Hungary","0",""
"3","Other wooded land","2000","127","Iceland","82.6",""
"3","Other wooded land","2000","7657948","Holy See","0",""
"3","Other wooded land","2000","175","Honduras","1187",""
"3","Other wooded land","2000","210","Guyana","3580",""
"3","Other wooded land","2000","190","Haiti","0",""
"3","Other wooded land","2000","191","Jamaica","188.8",""
"3","Other wooded land","2000","103","Japan","0",""
"3","Other wooded land","2000","91","Israel","33",""
"3","Other wooded land","2000","137","Italy","1650",""
"3","Other wooded land","2000","136","Ireland","49",""
"3","Other wooded land","2000","7655849","Isle of Man","0",""
"3","Other wooded land","2000","89","Iran (Islamic Republic of)","5340",""
"3","Other wooded land","2000","90","Iraq","259",""
"3","Other wooded land","1990","10","Rwanda","175",""
"3","Other wooded land","1990","166","Russian Federation","74989.8",""
"3","Other wooded land","1990","152","Romania","314",""
"3","Other wooded land","1990","165","Republic of Moldova","31",""
"3","Other wooded land","1990","196","Saint Lucia","0",""
"3","Other wooded land","1990","195","Saint Kitts and Nevis","2.2",""
"3","Other wooded land","1990","18","Saint Helena","0",""
"3","Other wooded land","1990","25","Réunion","57",""
"3","Other wooded land","1990","150","Poland","0",""
"3","Other wooded land","1990","7661984","Pitcairn","0.5",""
"3","Other wooded land","1990","84","Philippines","3216",""
"3","Other wooded land","1990","212","Peru","22132",""
"3","Other wooded land","1990","106","Republic of Korea","0",""
"3","Other wooded land","1990","96","Qatar","0.5",""
"3","Other wooded land","1990","7665786","Puerto Rico","0",""
"3","Other wooded land","1990","141","Portugal","45.3",""
"3","Other wooded land","1990","26","Seychelles","0",""
"3","Other wooded land","1990","2","Sierra Leone","691",""
"3","Other wooded land","1990","71","Senegal","5301",""
"3","Other wooded land","1990","155","Serbia","287",""
"3","Other wooded land","1990","154","Slovenia","41",""
"3","Other wooded land","1990","120","Solomon Islands","98",""
"3","Other wooded land","1990","85","Singapore","0",""
"3","Other wooded land","1990","153","Slovakia","0",""
"3","Other wooded land","1990","198","Saint Vincent and the Grenadines","0",""
"3","Other wooded land","1990","643000373","Saint-Barthélemy","0.5",""
"3","Other wooded land","1990","643000375","Saint Martin (French part)","1",""
"3","Other wooded land","1990","197","Saint Pierre and Miquelon","0",""
"3","Other wooded land","1990","11","Sao Tome and Principe","29",""
"3","Other wooded land","1990","97","Saudi Arabia","1117",""
"3","Other wooded land","1990","119","Samoa","0",""
"3","Other wooded land","1990","7655310","San Marino","0",""
"3","Other wooded land","1990","16","Mozambique","15146",""
"3","Other wooded land","1990","57","Morocco","407",""
"3","Other wooded land","1990","17","Namibia","9023",""
"3","Other wooded land","1990","40","Myanmar","19498",""
"3","Other wooded land","1990","35","Nepal","1180",""
"3","Other wooded land","1990","5293372","Nauru","0",""
"3","Other wooded land","1990","194","Netherlands Antilles","32.69",""
"3","Other wooded land","1990","140","Netherlands","0",""
"3","Other wooded land","1990","7661379","Mayotte","0.361",""
"3","Other wooded land","1990","24","Mauritius","17.9",""
"3","Other wooded land","1990","4921994","Micronesia (Federated States of)","0",""
"3","Other wooded land","1990","176","Mexico","21088",""
"3","Other wooded land","1990","107","Mongolia","4855",""
"3","Other wooded land","1990","7655168","Monaco","0",""
"3","Other wooded land","1990","193","Montserrat","1.6",""
"3","Other wooded land","1990","643000290","Montenegro","175",""
"3","Other wooded land","1990","126","Norway","2870",""
"3","Other wooded land","1990","6008","Occupied Palestinian Territory","0",""
"3","Other wooded land","1990","95","Oman","1303",""
"3","Other wooded land","1990","36","Pakistan","1191",""
"3","Other wooded land","1990","5294032","Palau","0",""
"3","Other wooded land","1990","178","Panama","856",""
"3","Other wooded land","1990","118","Papua New Guinea","4474",""
"3","Other wooded land","1990","211","Paraguay","0",""
"3","Other wooded land","1990","115","New Caledonia","371",""
"3","Other wooded land","1990","124","New Zealand","2557",""
"3","Other wooded land","1990","177","Nicaragua","2219",""
"3","Other wooded land","1990","70","Niger","4640",""
"3","Other wooded land","1990","1","Nigeria","9717",""
"3","Other wooded land","1990","116","Niue","0",""
"3","Other wooded land","1990","643000372","Norfolk Island","0",""
"3","Other wooded land","1990","5293394","Northern Mariana Islands","0",""
"3","Other wooded land","2000","7656221","Anguilla","0",""
"3","Other wooded land","2000","13","Angola","0",""
"3","Other wooded land","2000","80","Andorra","0",""
"3","Other wooded land","2000","109","American Samoa","0",""
"3","Other wooded land","2000","45","Algeria","2374",""
"3","Other wooded land","2000","144","Albania","255",""
"3","Other wooded land","2000","86","Afghanistan","29471",""
"3","Other wooded land","1990","21","Zimbabwe","0",""
"3","Other wooded land","1990","20","Zambia","5943",""
"3","Other wooded land","1990","101","Yemen","1406",""
"3","Other wooded land","1990","4054","Western Sahara","0",""
"3","Other wooded land","1990","4922016","Wallis and Futuna Islands","2.08",""
"3","Other wooded land","1990","79","Viet Nam","0",""
"3","Other wooded land","1990","214","Venezuela (Bolivarian Republic of)","7526",""
"3","Other wooded land","1990","122","Vanuatu","476",""
"3","Other wooded land","1990","170","Uzbekistan","1306.1",""
"3","Other wooded land","2000","55","Benin","2889",""
"3","Other wooded land","2000","182","Bermuda","0",""
"3","Other wooded land","2000","130","Belgium","27.1",""
"3","Other wooded land","2000","171","Belize","94",""
"3","Other wooded land","2000","181","Barbados","0.65",""
"3","Other wooded land","2000","158","Belarus","490",""
"3","Other wooded land","2000","87","Bahrain","0.09",""
"3","Other wooded land","2000","31","Bangladesh","279",""
"3","Other wooded land","2000","157","Azerbaijan","54",""
"3","Other wooded land","2000","180","Bahamas","35.7",""
"3","Other wooded land","2000","123","Australia","0",""
"3","Other wooded land","2000","129","Austria","117",""
"3","Other wooded land","2000","156","Armenia","45",""
"3","Other wooded land","2000","7656243","Aruba","0",""
"3","Other wooded land","2000","179","Antigua and Barbuda","15.6",""
"3","Other wooded land","2000","215","Argentina","61732",""
"3","Other wooded land","1990","151","The former Yugoslav Republic of Macedonia","143",""
"3","Other wooded land","1990","41","Thailand","0",""
"3","Other wooded land","1990","3","Togo","1246",""
"3","Other wooded land","1990","7655420","Timor-Leste","0",""
"3","Other wooded land","1990","142","Switzerland","58",""
"3","Other wooded land","1990","128","Sweden","3214",""
"3","Other wooded land","1990","167","Tajikistan","142",""
"3","Other wooded land","1990","98","Syrian Arab Republic","35",""
"3","Other wooded land","1990","213","Suriname","0",""
"3","Other wooded land","1990","74","Sudan","58082",""
"3","Other wooded land","1990","29","Swaziland","152",""
"3","Other wooded land","1990","643000374","Svalbard and Jan Mayen Islands","0",""
"3","Other wooded land","1990","28","South Africa","24558",""
"3","Other wooded land","1990","46","Somalia","0",""
"3","Other wooded land","1990","37","Sri Lanka","0",""
"3","Other wooded land","1990","50","Spain","12004.43",""
"3","Other wooded land","1990","19","United Republic of Tanzania","18183",""
"3","Other wooded land","1990","202","United States Virgin Islands","0",""
"3","Other wooded land","1990","200","United States of America","14933",""
"3","Other wooded land","1990","217","Uruguay","4",""
"3","Other wooded land","1990","56","Uganda","1370",""
"3","Other wooded land","1990","169","Ukraine","28",""
"3","Other wooded land","1990","100","United Arab Emirates","3.8",""
"3","Other wooded land","1990","143","United Kingdom","20",""
"3","Other wooded land","1990","99","Turkey","10905",""
"3","Other wooded land","1990","168","Turkmenistan","0",""
"3","Other wooded land","1990","7665808","Turks and Caicos Islands","0",""
"3","Other wooded land","1990","4921972","Tuvalu","0",""
"3","Other wooded land","1990","642354615","Tokelau","0",""
"3","Other wooded land","1990","121","Tonga","0",""
"3","Other wooded land","1990","199","Trinidad and Tobago","69.3",""
"3","Other wooded land","1990","54","Tunisia","328",""
"3","Other wooded land","1990","5","Cameroon","12715",""
"3","Other wooded land","1990","203","Canada","91951",""
"3","Other wooded land","1990","4","Burundi","722",""
"3","Other wooded land","1990","38","Cambodia","335",""
"3","Other wooded land","1990","6","Central African Republic","10122",""
"3","Other wooded land","1990","65","Chad","10070",""
"3","Other wooded land","1990","64","Cape Verde","0",""
"3","Other wooded land","1990","184","Cayman Islands","0",""
"3","Other wooded land","1990","207","Colombia","22727",""
"3","Other wooded land","1990","22","Comoros","0",""
"3","Other wooded land","1990","216","Chile","15063",""
"3","Other wooded land","1990","102","China","101497.7",""
"3","Other wooded land","1990","172","Costa Rica","15",""
"3","Other wooded land","1990","147","Croatia","277",""
"3","Other wooded land","1990","7","Congo","10649",""
"3","Other wooded land","1990","110","Cook Islands","0",""
"3","Other wooded land","1990","75","Côte d'Ivoire","2675",""
"3","Other wooded land","1990","148","Czech Republic","0",""
"3","Other wooded land","1990","88","Cyprus","195",""
"3","Other wooded land","1990","185","Cuba","254",""
"3","Other wooded land","1990","72","Djibouti","220",""
"3","Other wooded land","1990","132","Denmark","136",""
"3","Other wooded land","1990","12","Democratic Republic of the Congo","11513",""
"3","Other wooded land","1990","105","Democratic People's Republic of Korea","0",""
"3","Other wooded land","1990","53","Egypt","20",""
"3","Other wooded land","1990","208","Ecuador","1201",""
"3","Other wooded land","1990","187","Dominican Republic","436",""
"3","Other wooded land","1990","186","Dominica","0.2",""
"3","Other wooded land","1990","159","Estonia","0",""
"3","Other wooded land","1990","62","Eritrea","7569",""
"3","Other wooded land","1990","8","Equatorial Guinea","7",""
"3","Other wooded land","1990","173","El Salvador","204",""
"3","Other wooded land","1990","86","Afghanistan","29471",""
"3","Other wooded land","1990","144","Albania","256",""
"3","Other wooded land","1990","45","Algeria","2063",""
"3","Other wooded land","1990","109","American Samoa","0",""
"3","Other wooded land","1990","80","Andorra","0",""
"3","Other wooded land","1990","13","Angola","0",""
"3","Other wooded land","1990","7656221","Anguilla","0",""
"3","Other wooded land","1990","179","Antigua and Barbuda","15.6",""
"3","Other wooded land","1990","215","Argentina","61100",""
"3","Other wooded land","1990","156","Armenia","45",""
"3","Other wooded land","1990","7656243","Aruba","0",""
"3","Other wooded land","1990","123","Australia","0",""
"3","Other wooded land","1990","129","Austria","118",""
"3","Other wooded land","1990","157","Azerbaijan","54",""
"3","Other wooded land","1990","180","Bahamas","35.7",""
"3","Other wooded land","1990","87","Bahrain","0.1",""
"3","Other wooded land","1990","181","Barbados","0.65",""
"3","Other wooded land","1990","31","Bangladesh","269",""
"3","Other wooded land","1990","130","Belgium","20.7",""
"3","Other wooded land","1990","158","Belarus","491",""
"3","Other wooded land","1990","55","Benin","2889",""
"3","Other wooded land","1990","171","Belize","75",""
"3","Other wooded land","1990","32","Bhutan","566",""
"3","Other wooded land","1990","182","Bermuda","0",""
"3","Other wooded land","1990","145","Bosnia and Herzegovina","500",""
"3","Other wooded land","1990","205","Bolivia (plurinational state of)","2473",""
"3","Other wooded land","1990","206","Brazil","54297",""
"3","Other wooded land","1990","14","Botswana","34791",""
"3","Other wooded land","1990","81","Brunei Darussalam","43",""
"3","Other wooded land","1990","183","British Virgin Islands","1.68",""
"3","Other wooded land","1990","63","Burkina Faso","5861",""
"3","Other wooded land","1990","146","Bulgaria","130",""
"3","Other wooded land","1990","103","Japan","0",""
"3","Other wooded land","1990","643000371","Jersey","0",""
"3","Other wooded land","1990","137","Italy","1533",""
"3","Other wooded land","1990","191","Jamaica","190",""
"3","Other wooded land","1990","7655849","Isle of Man","0",""
"3","Other wooded land","1990","91","Israel","34",""
"3","Other wooded land","1990","90","Iraq","259",""
"3","Other wooded land","1990","136","Ireland","49",""
"3","Other wooded land","1990","39","Lao People's Democratic Republic","3472",""
"3","Other wooded land","1990","163","Latvia","115",""
"3","Other wooded land","1990","93","Kuwait","0",""
"3","Other wooded land","1990","162","Kyrgyzstan","283.4",""
"3","Other wooded land","1990","73","Kenya","29092",""
"3","Other wooded land","1990","114","Kiribati","0",""
"3","Other wooded land","1990","92","Jordan","51",""
"3","Other wooded land","1990","161","Kazakhstan","13049",""
"3","Other wooded land","1990","23","Madagascar","21148",""
"3","Other wooded land","1990","131","Luxembourg","2.8",""
"3","Other wooded land","1990","164","Lithuania","80",""
"3","Other wooded land","1990","138","Liechtenstein","0.5",""
"3","Other wooded land","1990","58","Libyan Arab Jamahiriya","330",""
"3","Other wooded land","1990","78","Liberia","0",""
"3","Other wooded land","1990","27","Lesotho","142",""
"3","Other wooded land","1990","94","Lebanon","117",""
"3","Other wooded land","1990","69","Mauritania","3110",""
"3","Other wooded land","1990","192","Martinique","1.1",""
"3","Other wooded land","1990","5293301","Marshall Islands","0",""
"3","Other wooded land","1990","139","Malta","0",""
"3","Other wooded land","1990","68","Mali","16532",""
"3","Other wooded land","1990","34","Maldives","0",""
"3","Other wooded land","1990","83","Malaysia","0",""
"3","Other wooded land","1990","15","Malawi","0",""
"3","Other wooded land","1990","125","Finland","926",""
"3","Other wooded land","1990","133","France","2086",""
"3","Other wooded land","1990","209","French Guiana","0",""
"3","Other wooded land","1990","112","French Polynesia","0",""
"3","Other wooded land","1990","60","Ethiopia","44650",""
"3","Other wooded land","1990","642354614","Faeroe Islands","0",""
"3","Other wooded land","1990","7653870","Falkland Islands","0",""
"3","Other wooded land","1990","111","Fiji","45.1",""
"3","Other wooded land","1990","76","Ghana","0",""
"3","Other wooded land","1990","7655146","Gibraltar","0",""
"3","Other wooded land","1990","135","Greece","3212",""
"3","Other wooded land","1990","4103","Greenland","7.5",""
"3","Other wooded land","1990","9","Gabon","0",""
"3","Other wooded land","1990","66","Gambia","119",""
"3","Other wooded land","1990","160","Georgia","53",""
"3","Other wooded land","1990","134","Germany","0",""
"3","Other wooded land","1990","77","Guinea","5850",""
"3","Other wooded land","1990","643000370","Guernsey","0",""
"3","Other wooded land","1990","210","Guyana","3580",""
"3","Other wooded land","1990","67","Guinea-Bissau","293",""
"3","Other wooded land","1990","189","Guadeloupe","2.5",""
"3","Other wooded land","1990","188","Grenada","1.23",""
"3","Other wooded land","1990","174","Guatemala","1672",""
"3","Other wooded land","1990","113","Guam","0",""
"3","Other wooded land","1990","33","India","5894",""
"3","Other wooded land","1990","127","Iceland","80.8",""
"3","Other wooded land","1990","89","Iran (Islamic Republic of)","5340",""
"3","Other wooded land","1990","82","Indonesia","0",""
"3","Other wooded land","1990","7657948","Holy See","0",""
"3","Other wooded land","1990","190","Haiti","0",""
"3","Other wooded land","1990","149","Hungary","0",""
"3","Other wooded land","1990","175","Honduras","899",""
"2","Other land","2010","193","Montserrat","6.2",""
"2","Other land","2010","57","Morocco","38868",""
"2","Other land","2010","107","Mongolia","143805",""
"2","Other land","2010","643000290","Montenegro","627",""
"2","Other land","2010","4921994","Micronesia (Federated States of)","5.773",""
"2","Other land","2010","7655168","Monaco","0.202",""
"2","Other land","2010","7661379","Mayotte","23.224",""
"2","Other land","2010","176","Mexico","109412",""
"2","Other land","2010","69","Mauritania","99768",""
"2","Other land","2010","24","Mauritius","155.5",""
"2","Other land","2010","5293301","Marshall Islands","5.364",""
"2","Other land","2010","192","Martinique","56.4",""
"2","Other land","2010","68","Mali","101302",""
"2","Other land","2010","139","Malta","31.653",""
"2","Other land","2010","83","Malaysia","12399",""
"2","Other land","2010","34","Maldives","29.1",""
"2","Other land","2010","15","Malawi","6171",""
"2","Other land","2010","23","Madagascar","29913",""
"2","Other land","2010","131","Luxembourg","170.85",""
"2","Other land","2010","164","Lithuania","4028",""
"2","Other land","2010","138","Liechtenstein","8.6",""
"2","Other land","2010","58","Libyan Arab Jamahiriya","175407",""
"2","Other land","2010","78","Liberia","5303",""
"2","Other land","2010","27","Lesotho","2894",""
"2","Other land","2010","94","Lebanon","780.1",""
"2","Other land","2010","163","Latvia","2762",""
"2","Other land","2010","39","Lao People's Democratic Republic","2495",""
"2","Other land","2010","162","Kyrgyzstan","17836.1",""
"2","Other land","2010","93","Kuwait","1775.75",""
"2","Other land","2010","114","Kiribati","68.85",""
"2","Other land","2010","73","Kenya","24797",""
"2","Other land","2010","161","Kazakhstan","250182",""
"2","Other land","2010","7665786","Puerto Rico","335",""
"2","Other land","2010","96","Qatar","1099.5",""
"2","Other land","2010","106","Republic of Korea","3651",""
"2","Other land","2010","165","Republic of Moldova","2831",""
"2","Other land","2010","84","Philippines","12024",""
"2","Other land","2010","7661984","Pitcairn","0.2",""
"2","Other land","2010","150","Poland","21296",""
"2","Other land","2010","141","Portugal","5457",""
"2","Other land","2010","178","Panama","3371",""
"2","Other land","2010","118","Papua New Guinea","12086",""
"2","Other land","2010","211","Paraguay","22148",""
"2","Other land","2010","212","Peru","37876",""
"2","Other land","2010","6008","Occupied Palestinian Territory","592.83",""
"2","Other land","2010","95","Oman","29645",""
"2","Other land","2010","36","Pakistan","73946",""
"2","Other land","2010","5294032","Palau","5.697",""
"2","Other land","2010","643000372","Norfolk Island","3.54",""
"2","Other land","2010","116","Niue","7.4",""
"2","Other land","2010","126","Norway","17659",""
"2","Other land","2010","5293394","Northern Mariana Islands","15.681",""
"2","Other land","2010","177","Nicaragua","6807",""
"2","Other land","2010","124","New Zealand","15945",""
"2","Other land","2010","1","Nigeria","77948",""
"2","Other land","2010","70","Niger","122026",""
"2","Other land","2010","140","Netherlands","3023",""
"2","Other land","2010","35","Nepal","8767",""
"2","Other land","2010","115","New Caledonia","618",""
"2","Other land","2010","194","Netherlands Antilles","46.13",""
"2","Other land","2010","40","Myanmar","13869",""
"2","Other land","2010","16","Mozambique","25050",""
"2","Other land","2010","5293372","Nauru","2",""
"2","Other land","2010","17","Namibia","66749",""
"2","Other land","2010","37","Sri Lanka","4603",""
"2","Other land","2010","74","Sudan","117427",""
"2","Other land","2010","28","South Africa","87648",""
"2","Other land","2010","50","Spain","22171.32",""
"2","Other land","2010","29","Swaziland","730",""
"2","Other land","2010","128","Sweden","9786",""
"2","Other land","2010","213","Suriname","842",""
"2","Other land","2010","643000374","Svalbard and Jan Mayen Islands","6100",""
"2","Other land","2010","2","Sierra Leone","4247",""
"2","Other land","2010","85","Singapore","66.6",""
"2","Other land","2010","155","Serbia","5623",""
"2","Other land","2010","26","Seychelles","5.3",""
"2","Other land","2010","120","Solomon Islands","457",""
"2","Other land","2010","46","Somalia","55987",""
"2","Other land","2010","153","Slovakia","2877",""
"2","Other land","2010","154","Slovenia","740",""
"2","Other land","2010","119","Samoa","90",""
"2","Other land","2010","643000373","Saint-Barthélemy","1.6",""
"2","Other land","2010","198","Saint Vincent and the Grenadines","12.3",""
"2","Other land","2010","197","Saint Pierre and Miquelon","20.1",""
"2","Other land","2010","71","Senegal","5869",""
"2","Other land","2010","97","Saudi Arabia","197906",""
"2","Other land","2010","11","Sao Tome and Principe","40",""
"2","Other land","2010","7655310","San Marino","6",""
"2","Other land","2010","25","Réunion","111",""
"2","Other land","2010","10","Rwanda","1971",""
"2","Other land","2010","166","Russian Federation","755829",""
"2","Other land","2010","152","Romania","16265",""
"2","Other land","2010","643000375","Saint Martin (French part)","3.3",""
"2","Other land","2010","196","Saint Lucia","14",""
"2","Other land","2010","195","Saint Kitts and Nevis","12.8",""
"2","Other land","2010","18","Saint Helena","29",""
"2","Other land","2010","122","Vanuatu","304",""
"2","Other land","2010","214","Venezuela (Bolivarian Republic of)","34613",""
"2","Other land","2010","79","Viet Nam","16087",""
"2","Other land","2010","4922016","Wallis and Futuna Islands","6.61",""
"2","Other land","2010","4054","Western Sahara","25893",""
"2","Other land","2010","101","Yemen","50842",""
"2","Other land","2010","20","Zambia","18796",""
"2","Other land","2010","21","Zimbabwe","23061",""
"2","Other land","2010","169","Ukraine","48192",""
"2","Other land","2010","100","United Arab Emirates","8038.4",""
"2","Other land","2010","143","United Kingdom","21349",""
"2","Other land","2010","19","United Republic of Tanzania","43533",""
"2","Other land","2010","202","United States Virgin Islands","14.4",""
"2","Other land","2010","200","United States of America","597238",""
"2","Other land","2010","217","Uruguay","15754",""
"2","Other land","2010","170","Uzbekistan","38390.5",""
"2","Other land","2010","199","Trinidad and Tobago","202.9",""
"2","Other land","2010","121","Tonga","63",""
"2","Other land","2010","99","Turkey","55261",""
"2","Other land","2010","54","Tunisia","14230",""
"2","Other land","2010","7665808","Turks and Caicos Islands","8.6",""
"2","Other land","2010","168","Turkmenistan","42866",""
"2","Other land","2010","56","Uganda","13339",""
"2","Other land","2010","4921972","Tuvalu","2",""
"2","Other land","2010","98","Syrian Arab Republic","17852",""
"2","Other land","2010","142","Switzerland","2689",""
"2","Other land","2010","41","Thailand","32117",""
"2","Other land","2010","167","Tajikistan","13444",""
"2","Other land","2010","7655420","Timor-Leste","745",""
"2","Other land","2010","151","The former Yugoslav Republic of Macedonia","1402",""
"2","Other land","2010","642354615","Tokelau","1",""
"2","Other land","2010","3","Togo","3906",""
"2","Other land","2010","86","Afghanistan","34388",""
"2","Other land","2005","21","Zimbabwe","21426",""
"2","Other land","2005","20","Zambia","17996",""
"2","Other land","2005","101","Yemen","50842",""
"2","Other land","2005","4054","Western Sahara","25893",""
"2","Other land","2005","4922016","Wallis and Futuna Islands","6.48",""
"2","Other land","2005","79","Viet Nam","16139",""
"2","Other land","2005","214","Venezuela (Bolivarian Republic of)","33123",""
"2","Other land","2010","215","Argentina","182798",""
"2","Other land","2010","179","Antigua and Barbuda","18.6",""
"2","Other land","2010","7656221","Anguilla","3.6",""
"2","Other land","2010","13","Angola","66190",""
"2","Other land","2010","80","Andorra","29",""
"2","Other land","2010","109","American Samoa","2.288",""
"2","Other land","2010","45","Algeria","233997",""
"2","Other land","2010","144","Albania","1708.5",""
"2","Other land","2005","56","Uganda","13401",""
"2","Other land","2005","169","Ukraine","48322",""
"2","Other land","2005","7665808","Turks and Caicos Islands","8.6",""
"2","Other land","2005","4921972","Tuvalu","2",""
"2","Other land","2005","99","Turkey","55689",""
"2","Other land","2005","168","Turkmenistan","42866",""
"2","Other land","2005","199","Trinidad and Tobago","202.9",""
"2","Other land","2005","54","Tunisia","14305",""
"2","Other land","2005","170","Uzbekistan","38341",""
"2","Other land","2005","122","Vanuatu","304",""
"2","Other land","2005","200","United States of America","599151",""
"2","Other land","2005","217","Uruguay","15978",""
"2","Other land","2005","19","United Republic of Tanzania","39875",""
"2","Other land","2005","202","United States Virgin Islands","13.57",""
"2","Other land","2005","100","United Arab Emirates","8043.9",""
"2","Other land","2005","143","United Kingdom","21385",""
"2","Other land","2010","146","Bulgaria","6937",""
"2","Other land","2010","81","Brunei Darussalam","97",""
"2","Other land","2010","4","Burundi","1674",""
"2","Other land","2010","63","Burkina Faso","16702",""
"2","Other land","2010","14","Botswana","10531",""
"2","Other land","2010","145","Bosnia and Herzegovina","2386",""
"2","Other land","2010","183","British Virgin Islands","9.68",""
"2","Other land","2010","206","Brazil","269218",""
"2","Other land","2010","6","Central African Republic","29573",""
"2","Other land","2010","184","Cayman Islands","12.9",""
"2","Other land","2010","216","Chile","43991",""
"2","Other land","2010","65","Chad","105548",""
"2","Other land","2010","5","Cameroon","14640",""
"2","Other land","2010","38","Cambodia","7425",""
"2","Other land","2010","64","Cape Verde","317.91",""
"2","Other land","2010","203","Canada","507266",""
"2","Other land","2010","157","Azerbaijan","7273",""
"2","Other land","2010","180","Bahamas","450",""
"2","Other land","2010","87","Bahrain","70.384",""
"2","Other land","2010","31","Bangladesh","11286",""
"2","Other land","2010","156","Armenia","2513",""
"2","Other land","2010","7656243","Aruba","17.58",""
"2","Other land","2010","123","Australia","483561",""
"2","Other land","2010","129","Austria","4239",""
"2","Other land","2010","55","Benin","3612",""
"2","Other land","2010","182","Bermuda","4",""
"2","Other land","2010","32","Bhutan","838",""
"2","Other land","2010","205","Bolivia (plurinational state of)","48769",""
"2","Other land","2010","181","Barbados","33.99",""
"2","Other land","2010","158","Belarus","11598",""
"2","Other land","2010","130","Belgium","2321.9",""
"2","Other land","2010","171","Belize","775",""
"2","Other land","2010","173","El Salvador","1581",""
"2","Other land","2010","53","Egypt","99455",""
"2","Other land","2010","208","Ecuador","16300",""
"2","Other land","2010","187","Dominican Republic","2431",""
"2","Other land","2010","60","Ethiopia","52685",""
"2","Other land","2010","159","Estonia","1889",""
"2","Other land","2010","62","Eritrea","1415",""
"2","Other land","2010","8","Equatorial Guinea","1171",""
"2","Other land","2010","125","Finland","7140",""
"2","Other land","2010","111","Fiji","735.28",""
"2","Other land","2010","7653870","Falkland Islands","1217",""
"2","Other land","2010","642354614","Faeroe Islands","139.9",""
"2","Other land","2010","9","Gabon","3767",""
"2","Other land","2010","112","French Polynesia","211",""
"2","Other land","2010","209","French Guiana","138",""
"2","Other land","2010","133","France","37438",""
"2","Other land","2010","22","Comoros","183",""
"2","Other land","2010","7","Congo","1226",""
"2","Other land","2010","102","China","633657.6",""
"2","Other land","2010","207","Colombia","27724",""
"2","Other land","2010","147","Croatia","3118",""
"2","Other land","2010","185","Cuba","7813",""
"2","Other land","2010","110","Cook Islands","8.5",""
"2","Other land","2010","172","Costa Rica","2489",""
"2","Other land","2010","75","Côte d'Ivoire","18807",""
"2","Other land","2010","105","Democratic People's Republic of Korea","6375",""
"2","Other land","2010","88","Cyprus","537.103",""
"2","Other land","2010","148","Czech Republic","5069",""
"2","Other land","2010","72","Djibouti","2092",""
"2","Other land","2010","186","Dominica","30.04",""
