"FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"1","Planted forest","1990","120","Solomon Islands","44.4",""
"1","Planted forest","1990","85","Singapore","0",""
"1","Planted forest","1990","153","Slovakia","960",""
"1","Planted forest","1990","26","Seychelles","4.8",""
"1","Planted forest","1990","2","Sierra Leone","6.7",""
"1","Planted forest","1990","71","Senegal","205",""
"1","Planted forest","1990","155","Serbia","39",""
"1","Planted forest","1990","29","Swaziland","160",""
"1","Planted forest","1990","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Planted forest","1990","213","Suriname","13",""
"1","Planted forest","1990","74","Sudan","5424",""
"1","Planted forest","1990","37","Sri Lanka","242",""
"1","Planted forest","1990","50","Spain","2037.84",""
"1","Planted forest","1990","28","South Africa","1626",""
"1","Planted forest","1990","46","Somalia","3",""
"1","Planted forest","1990","3","Togo","24",""
"1","Planted forest","1990","7655420","Timor-Leste","29",""
"1","Planted forest","1990","151","The former Yugoslav Republic of Macedonia","105",""
"1","Planted forest","1990","41","Thailand","2668",""
"1","Planted forest","1990","167","Tajikistan","99",""
"1","Planted forest","1990","98","Syrian Arab Republic","174.68",""
"1","Planted forest","1990","142","Switzerland","159",""
"1","Planted forest","1990","128","Sweden","2328",""
"1","Planted forest","1990","148","Czech Republic","2610",""
"1","Planted forest","1990","75","Côte d'Ivoire","154",""
"1","Planted forest","1990","105","Democratic People's Republic of Korea","1130",""
"1","Planted forest","1990","12","Democratic Republic of the Congo","55.7",""
"1","Planted forest","1990","132","Denmark","331",""
"1","Planted forest","1990","72","Djibouti","0",""
"1","Planted forest","1990","186","Dominica","0",""
"1","Planted forest","1990","53","Egypt","44",""
"1","Planted forest","1990","173","El Salvador","9.9",""
"1","Planted forest","1990","8","Equatorial Guinea","0",""
"1","Planted forest","1990","62","Eritrea","10",""
"1","Planted forest","1990","60","Ethiopia","491",""
"1","Planted forest","1990","7653870","Falkland Islands","0",""
"1","Planted forest","1990","111","Fiji","92.16",""
"1","Planted forest","1990","125","Finland","4393",""
"1","Planted forest","1990","133","France","1539",""
"1","Planted forest","1990","9","Gabon","30",""
"1","Planted forest","1990","209","French Guiana","0.7",""
"1","Planted forest","1990","160","Georgia","54",""
"1","Planted forest","1990","66","Gambia","1.3",""
"1","Planted forest","1990","76","Ghana","50",""
"1","Planted forest","1990","134","Germany","5121",""
"1","Planted forest","1990","135","Greece","118",""
"1","Planted forest","1990","7655146","Gibraltar","0",""
"1","Planted forest","1990","188","Grenada","0.21",""
"1","Planted forest","1990","4103","Greenland","0.22",""
"1","Planted forest","1990","174","Guatemala","51",""
"1","Planted forest","1990","189","Guadeloupe","4.2",""
"1","Planted forest","1990","67","Guinea-Bissau","0.215",""
"1","Planted forest","1990","77","Guinea","60",""
"1","Planted forest","1990","7657948","Holy See","0",""
"1","Planted forest","1990","190","Haiti","12",""
"1","Planted forest","1990","33","India","5716",""
"1","Planted forest","1990","89","Iran (Islamic Republic of)","844",""
"1","Planted forest","1990","149","Hungary","1453",""
"1","Planted forest","1990","127","Iceland","5.7",""
"1","Planted forest","1990","91","Israel","66",""
"1","Planted forest","1990","137","Italy","547",""
"1","Planted forest","1990","90","Iraq","15",""
"1","Planted forest","1990","136","Ireland","383",""
"1","Planted forest","1990","161","Kazakhstan","1034",""
"1","Planted forest","1990","73","Kenya","238",""
"1","Planted forest","1990","191","Jamaica","8.9",""
"1","Planted forest","1990","103","Japan","10287",""
"1","Planted forest","1990","162","Kyrgyzstan","45.5",""
"1","Planted forest","1990","39","Lao People's Democratic Republic","3",""
"1","Planted forest","1990","114","Kiribati","0",""
"1","Planted forest","1990","93","Kuwait","3.45",""
"1","Planted forest","1990","58","Libyan Arab Jamahiriya","217",""
"1","Planted forest","1990","78","Liberia","8",""
"1","Planted forest","1990","27","Lesotho","6",""
"1","Planted forest","1990","163","Latvia","724",""
"1","Planted forest","1990","23","Madagascar","231",""
"1","Planted forest","1990","131","Luxembourg","28.3",""
"1","Planted forest","1990","164","Lithuania","411",""
"1","Planted forest","1990","138","Liechtenstein","0.2",""
"1","Planted forest","1990","139","Malta","0.347",""
"1","Planted forest","1990","68","Mali","5",""
"1","Planted forest","1990","83","Malaysia","1956",""
"1","Planted forest","1990","15","Malawi","132",""
"1","Planted forest","1990","24","Mauritius","15",""
"1","Planted forest","1990","69","Mauritania","5",""
"1","Planted forest","1990","192","Martinique","2.4",""
"1","Planted forest","1990","5293301","Marshall Islands","4.449",""
"1","Planted forest","2000","133","France","1593",""
"1","Planted forest","2000","125","Finland","4956",""
"1","Planted forest","2000","112","French Polynesia","9",""
"1","Planted forest","2000","209","French Guiana","0.7",""
"1","Planted forest","2000","60","Ethiopia","491",""
"1","Planted forest","2000","159","Estonia","170",""
"1","Planted forest","2000","111","Fiji","130.366",""
"1","Planted forest","2000","7653870","Falkland Islands","0",""
"1","Planted forest","2000","173","El Salvador","12.5",""
"1","Planted forest","2000","53","Egypt","59",""
"1","Planted forest","2000","62","Eritrea","21.1",""
"1","Planted forest","2000","8","Equatorial Guinea","0.125",""
"1","Planted forest","2000","72","Djibouti","0",""
"1","Planted forest","2000","132","Denmark","361",""
"1","Planted forest","2000","208","Ecuador","161",""
"1","Planted forest","2000","186","Dominica","0.1",""
"1","Planted forest","2000","67","Guinea-Bissau","0.37",""
"1","Planted forest","2000","210","Guyana","0",""
"1","Planted forest","2000","190","Haiti","20",""
"1","Planted forest","2000","7657948","Holy See","0",""
"1","Planted forest","2000","188","Grenada","0.21",""
"1","Planted forest","2000","189","Guadeloupe","4.2",""
"1","Planted forest","2000","174","Guatemala","93",""
"1","Planted forest","2000","77","Guinea","72",""
"1","Planted forest","2000","76","Ghana","60",""
"1","Planted forest","2000","7655146","Gibraltar","0",""
"1","Planted forest","2000","135","Greece","129",""
"1","Planted forest","2000","4103","Greenland","0.22",""
"1","Planted forest","2000","9","Gabon","30",""
"1","Planted forest","2000","66","Gambia","1.4",""
"1","Planted forest","2000","160","Georgia","60",""
"1","Planted forest","2000","134","Germany","5283",""
"1","Planted forest","2000","162","Kyrgyzstan","59.3",""
"1","Planted forest","2000","93","Kuwait","4.85",""
"1","Planted forest","2000","114","Kiribati","0",""
"1","Planted forest","2000","73","Kenya","212",""
"1","Planted forest","2000","161","Kazakhstan","1056",""
"1","Planted forest","2000","103","Japan","10331",""
"1","Planted forest","2000","191","Jamaica","8.2",""
"1","Planted forest","2000","137","Italy","584",""
"1","Planted forest","2000","91","Israel","88",""
"1","Planted forest","2000","136","Ireland","553",""
"1","Planted forest","2000","90","Iraq","15",""
"1","Planted forest","2000","89","Iran (Islamic Republic of)","844",""
"1","Planted forest","2000","82","Indonesia","3672",""
"1","Planted forest","2000","33","India","7167",""
"1","Planted forest","2000","127","Iceland","15.4",""
"1","Planted forest","2000","149","Hungary","1509",""
"1","Planted forest","2000","192","Martinique","2.4",""
"1","Planted forest","2000","69","Mauritania","13",""
"1","Planted forest","2000","139","Malta","0.347",""
"1","Planted forest","2000","5293301","Marshall Islands","4.449",""
"1","Planted forest","2000","83","Malaysia","1659",""
"1","Planted forest","2000","68","Mali","55",""
"1","Planted forest","2000","23","Madagascar","272",""
"1","Planted forest","2000","15","Malawi","197",""
"1","Planted forest","2000","164","Lithuania","461",""
"1","Planted forest","2000","131","Luxembourg","28.3",""
"1","Planted forest","2000","58","Libyan Arab Jamahiriya","217",""
"1","Planted forest","2000","138","Liechtenstein","0.3",""
"1","Planted forest","2000","27","Lesotho","8.2",""
"1","Planted forest","2000","78","Liberia","8",""
"1","Planted forest","2000","39","Lao People's Democratic Republic","99",""
"1","Planted forest","2000","163","Latvia","709",""
"1","Planted forest","1990","143","United Kingdom","1965",""
"1","Planted forest","1990","100","United Arab Emirates","245",""
"1","Planted forest","1990","202","United States Virgin Islands","0",""
"1","Planted forest","1990","19","United Republic of Tanzania","150",""
"1","Planted forest","1990","217","Uruguay","201",""
"1","Planted forest","1990","200","United States of America","17938",""
"1","Planted forest","1990","79","Viet Nam","967",""
"1","Planted forest","1990","170","Uzbekistan","203",""
"1","Planted forest","1990","121","Tonga","1",""
"1","Planted forest","1990","642354615","Tokelau","0",""
"1","Planted forest","1990","54","Tunisia","293",""
"1","Planted forest","1990","199","Trinidad and Tobago","15",""
"1","Planted forest","1990","168","Turkmenistan","0",""
"1","Planted forest","1990","99","Turkey","1778",""
"1","Planted forest","1990","169","Ukraine","4637",""
"1","Planted forest","1990","56","Uganda","34",""
"1","Planted forest","2000","215","Argentina","1076",""
"1","Planted forest","2000","156","Armenia","11",""
"1","Planted forest","2000","123","Australia","1176",""
"1","Planted forest","2000","157","Azerbaijan","20",""
"1","Planted forest","2000","180","Bahamas","0",""
"1","Planted forest","2000","87","Bahrain","0.371",""
"1","Planted forest","2000","31","Bangladesh","271",""
"1","Planted forest","2000","181","Barbados","0.042",""
"1","Planted forest","1990","4922016","Wallis and Futuna Islands","0.2",""
"1","Planted forest","1990","4054","Western Sahara","0",""
"1","Planted forest","1990","101","Yemen","0",""
"1","Planted forest","1990","20","Zambia","60",""
"1","Planted forest","1990","21","Zimbabwe","154",""
"1","Planted forest","2000","144","Albania","96.4",""
"1","Planted forest","2000","45","Algeria","345",""
"1","Planted forest","2000","13","Angola","134",""
"1","Planted forest","2000","63","Burkina Faso","57.8",""
"1","Planted forest","2000","146","Bulgaria","933",""
"1","Planted forest","2000","81","Brunei Darussalam","1.305",""
"1","Planted forest","2000","206","Brazil","5176",""
"1","Planted forest","2000","64","Cape Verde","82.09",""
"1","Planted forest","2000","203","Canada","5820",""
"1","Planted forest","2000","38","Cambodia","79",""
"1","Planted forest","2000","4","Burundi","86",""
"1","Planted forest","2000","55","Benin","13",""
"1","Planted forest","2000","171","Belize","2.3",""
"1","Planted forest","2000","130","Belgium","407.9",""
"1","Planted forest","2000","158","Belarus","1692",""
"1","Planted forest","2000","14","Botswana","0",""
"1","Planted forest","2000","145","Bosnia and Herzegovina","999",""
"1","Planted forest","2000","205","Bolivia (plurinational state of)","20",""
"1","Planted forest","2000","32","Bhutan","2",""
"1","Planted forest","2000","185","Cuba","342",""
"1","Planted forest","2000","88","Cyprus","27.558",""
"1","Planted forest","2000","172","Costa Rica","203",""
"1","Planted forest","2000","147","Croatia","81",""
"1","Planted forest","2000","105","Democratic People's Republic of Korea","955",""
"1","Planted forest","2000","12","Democratic Republic of the Congo","56.7",""
"1","Planted forest","2000","148","Czech Republic","2616",""
"1","Planted forest","2000","75","Côte d'Ivoire","261",""
"1","Planted forest","2000","216","Chile","1936",""
"1","Planted forest","2000","102","China","54393.5",""
"1","Planted forest","2000","6","Central African Republic","2",""
"1","Planted forest","2000","65","Chad","14",""
"1","Planted forest","2000","7","Congo","51",""
"1","Planted forest","2000","110","Cook Islands","1.1",""
"1","Planted forest","2000","207","Colombia","255",""
"1","Planted forest","2000","22","Comoros","2",""
"1","Planted forest","2000","101","Yemen","0",""
"1","Planted forest","2000","4054","Western Sahara","0",""
"1","Planted forest","2000","4922016","Wallis and Futuna Islands","0.37",""
"1","Planted forest","2000","79","Viet Nam","2050",""
"1","Planted forest","2000","170","Uzbekistan","464",""
"1","Planted forest","2000","217","Uruguay","669",""
"1","Planted forest","2000","200","United States of America","22560",""
"1","Planted forest","2000","202","United States Virgin Islands","0",""
"1","Planted forest","2005","123","Australia","1628",""
"1","Planted forest","2005","156","Armenia","10",""
"1","Planted forest","2005","215","Argentina","1203",""
"1","Planted forest","2005","13","Angola","131",""
"1","Planted forest","2005","45","Algeria","370",""
"1","Planted forest","2005","144","Albania","98.2",""
"1","Planted forest","2000","21","Zimbabwe","120",""
"1","Planted forest","2000","20","Zambia","60",""
"1","Planted forest","2000","121","Tonga","1",""
"1","Planted forest","2000","199","Trinidad and Tobago","16",""
"1","Planted forest","2000","3","Togo","34",""
"1","Planted forest","2000","642354615","Tokelau","0",""
"1","Planted forest","2000","151","The former Yugoslav Republic of Macedonia","105",""
"1","Planted forest","2000","7655420","Timor-Leste","43",""
"1","Planted forest","2000","167","Tajikistan","101",""
"1","Planted forest","2000","41","Thailand","3111",""
"1","Planted forest","2000","143","United Kingdom","2145",""
"1","Planted forest","2000","19","United Republic of Tanzania","200",""
"1","Planted forest","2000","169","Ukraine","4755",""
"1","Planted forest","2000","100","United Arab Emirates","310",""
"1","Planted forest","2000","168","Turkmenistan","0",""
"1","Planted forest","2000","56","Uganda","32",""
"1","Planted forest","2000","54","Tunisia","519",""
"1","Planted forest","2000","99","Turkey","2344",""
"1","Planted forest","2005","64","Cape Verde","83.59",""
"1","Planted forest","2005","203","Canada","8048",""
"1","Planted forest","2005","65","Chad","15",""
"1","Planted forest","2005","6","Central African Republic","2",""
"1","Planted forest","2005","4","Burundi","78",""
"1","Planted forest","2005","63","Burkina Faso","78.3",""
"1","Planted forest","2005","5","Cameroon","84",""
"1","Planted forest","2005","38","Cambodia","74",""
"1","Planted forest","2005","110","Cook Islands","1.1",""
"1","Planted forest","2005","7","Congo","51",""
"1","Planted forest","2005","147","Croatia","76",""
"1","Planted forest","2005","172","Costa Rica","221.74",""
"1","Planted forest","2005","102","China","67219.3",""
"1","Planted forest","2005","216","Chile","2063",""
"1","Planted forest","2005","22","Comoros","1",""
"1","Planted forest","2005","207","Colombia","330",""
"1","Planted forest","2005","181","Barbados","0.059",""
"1","Planted forest","2005","158","Belarus","1757",""
"1","Planted forest","2005","130","Belgium","395.4",""
"1","Planted forest","2005","171","Belize","2.3",""
"1","Planted forest","2005","157","Azerbaijan","20",""
"1","Planted forest","2005","180","Bahamas","0",""
"1","Planted forest","2005","87","Bahrain","0.448",""
"1","Planted forest","2005","31","Bangladesh","278",""
"1","Planted forest","2005","14","Botswana","0",""
"1","Planted forest","2005","206","Brazil","5765",""
"1","Planted forest","2005","81","Brunei Darussalam","1.955",""
"1","Planted forest","2005","146","Bulgaria","874",""
"1","Planted forest","2005","55","Benin","15",""
"1","Planted forest","2005","32","Bhutan","2",""
"1","Planted forest","2005","205","Bolivia (plurinational state of)","20",""
"1","Planted forest","2005","145","Bosnia and Herzegovina","999",""
"1","Planted forest","2000","126","Norway","1325",""
"1","Planted forest","2000","5293394","Northern Mariana Islands","22.823",""
"1","Planted forest","2000","1","Nigeria","316",""
"1","Planted forest","2000","70","Niger","73",""
"1","Planted forest","2000","118","Papua New Guinea","82.4",""
"1","Planted forest","2000","178","Panama","43.6",""
"1","Planted forest","2000","36","Pakistan","296",""
"1","Planted forest","2000","95","Oman","2",""
"1","Planted forest","2000","150","Poland","8645",""
"1","Planted forest","2000","84","Philippines","327",""
"1","Planted forest","2000","212","Peru","715",""
"1","Planted forest","2000","211","Paraguay","36",""
"1","Planted forest","2000","106","Republic of Korea","1738",""
"1","Planted forest","2000","96","Qatar","0",""
"1","Planted forest","2000","7665786","Puerto Rico","0",""
"1","Planted forest","2000","141","Portugal","776",""
"1","Planted forest","2000","176","Mexico","1058",""
"1","Planted forest","2000","4921994","Micronesia (Federated States of)","17.229",""
"1","Planted forest","2000","24","Mauritius","14.9",""
"1","Planted forest","2000","7661379","Mayotte","0.419",""
"1","Planted forest","2000","193","Montserrat","0",""
"1","Planted forest","2000","57","Morocco","523",""
"1","Planted forest","2000","7655168","Monaco","0",""
"1","Planted forest","2000","107","Mongolia","76",""
"1","Planted forest","2000","17","Namibia","0",""
"1","Planted forest","2000","5293372","Nauru","0",""
"1","Planted forest","2000","16","Mozambique","38",""
"1","Planted forest","2000","40","Myanmar","696",""
"1","Planted forest","2000","115","New Caledonia","9.84",""
"1","Planted forest","2000","124","New Zealand","1809",""
"1","Planted forest","2000","35","Nepal","42",""
"1","Planted forest","2000","140","Netherlands","360",""
"1","Planted forest","2000","85","Singapore","0",""
"1","Planted forest","2000","2","Sierra Leone","7.9",""
"1","Planted forest","2000","154","Slovenia","36",""
"1","Planted forest","2000","153","Slovakia","958",""
"1","Planted forest","2000","46","Somalia","3",""
"1","Planted forest","2000","120","Solomon Islands","27.6",""
"1","Planted forest","2000","50","Spain","2505.46",""
"1","Planted forest","2000","28","South Africa","1724",""
"1","Planted forest","2000","74","Sudan","5639",""
"1","Planted forest","2000","37","Sri Lanka","221",""
"1","Planted forest","2000","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Planted forest","2000","213","Suriname","13",""
"1","Planted forest","2000","128","Sweden","3557",""
"1","Planted forest","2000","29","Swaziland","150",""
"1","Planted forest","2000","98","Syrian Arab Republic","234.19",""
"1","Planted forest","2000","142","Switzerland","165",""
"1","Planted forest","2000","165","Republic of Moldova","1",""
"1","Planted forest","2000","152","Romania","1401",""
"1","Planted forest","2000","166","Russian Federation","15360.4",""
"1","Planted forest","2000","10","Rwanda","282",""
"1","Planted forest","2000","25","Réunion","5",""
"1","Planted forest","2000","196","Saint Lucia","1.2",""
"1","Planted forest","2000","197","Saint Pierre and Miquelon","0",""
"1","Planted forest","2000","198","Saint Vincent and the Grenadines","0.1",""
"1","Planted forest","2000","643000373","Saint-Barthélemy","0",""
"1","Planted forest","2000","119","Samoa","32.1",""
"1","Planted forest","2000","7655310","San Marino","0",""
"1","Planted forest","2000","11","Sao Tome and Principe","0",""
"1","Planted forest","2000","97","Saudi Arabia","0",""
"1","Planted forest","2000","71","Senegal","306",""
"1","Planted forest","2000","155","Serbia","39",""
"1","Planted forest","2000","26","Seychelles","4.8",""
"1","Planted forest","2005","95","Oman","2",""
"1","Planted forest","2005","36","Pakistan","318",""
"1","Planted forest","2005","5293394","Northern Mariana Islands","22.468",""
"1","Planted forest","2005","126","Norway","1400",""
"1","Planted forest","2005","70","Niger","110",""
"1","Planted forest","2005","1","Nigeria","349",""
"1","Planted forest","2005","124","New Zealand","1854",""
"1","Planted forest","2005","177","Nicaragua","74",""
"1","Planted forest","2005","140","Netherlands","365",""
"1","Planted forest","2005","115","New Caledonia","10.1",""
"1","Planted forest","2005","5293372","Nauru","0",""
"1","Planted forest","2005","35","Nepal","43",""
"1","Planted forest","2005","40","Myanmar","849",""
"1","Planted forest","2005","17","Namibia","0.045",""
"1","Planted forest","2005","57","Morocco","561",""
"1","Planted forest","2005","16","Mozambique","24",""
"1","Planted forest","2005","193","Montserrat","0",""
"1","Planted forest","2005","107","Mongolia","116",""
"1","Planted forest","2005","7655168","Monaco","0",""
"1","Planted forest","2005","4921994","Micronesia (Federated States of)","15.717",""
"1","Planted forest","2005","176","Mexico","2394",""
"1","Planted forest","2005","7661379","Mayotte","0.708",""
"1","Planted forest","2005","24","Mauritius","14.6",""
"1","Planted forest","2005","69","Mauritania","17",""
"1","Planted forest","2005","192","Martinique","2.4",""
"1","Planted forest","2005","5293301","Marshall Islands","4.449",""
"1","Planted forest","2005","139","Malta","0.347",""
"1","Planted forest","2005","68","Mali","205",""
"1","Planted forest","2005","83","Malaysia","1573",""
"1","Planted forest","2005","15","Malawi","285",""
"1","Planted forest","2005","23","Madagascar","290",""
"1","Planted forest","2005","131","Luxembourg","28.3",""
"1","Planted forest","2005","153","Slovakia","965",""
"1","Planted forest","2005","154","Slovenia","37",""
"1","Planted forest","2005","120","Solomon Islands","26.9",""
"1","Planted forest","2005","46","Somalia","3",""
"1","Planted forest","2005","155","Serbia","39",""
"1","Planted forest","2005","26","Seychelles","4.8",""
"1","Planted forest","2005","2","Sierra Leone","11.2",""
"1","Planted forest","2005","85","Singapore","0",""
"1","Planted forest","2005","7655310","San Marino","0",""
"1","Planted forest","2005","11","Sao Tome and Principe","0",""
"1","Planted forest","2005","97","Saudi Arabia","0",""
"1","Planted forest","2005","71","Senegal","407",""
"1","Planted forest","2005","197","Saint Pierre and Miquelon","0",""
"1","Planted forest","2005","198","Saint Vincent and the Grenadines","0.1",""
"1","Planted forest","2005","643000373","Saint-Barthélemy","0",""
"1","Planted forest","2005","119","Samoa","32.1",""
"1","Planted forest","2005","10","Rwanda","323",""
"1","Planted forest","2005","166","Russian Federation","16962.5",""
"1","Planted forest","2005","196","Saint Lucia","1.2",""
"1","Planted forest","2005","25","Réunion","5",""
"1","Planted forest","2005","106","Republic of Korea","1781",""
"1","Planted forest","2005","96","Qatar","0",""
"1","Planted forest","2005","152","Romania","1406",""
"1","Planted forest","2005","165","Republic of Moldova","1",""
"1","Planted forest","2005","150","Poland","8767",""
"1","Planted forest","2005","84","Philippines","340",""
"1","Planted forest","2005","7665786","Puerto Rico","0",""
"1","Planted forest","2005","141","Portugal","812",""
"1","Planted forest","2005","118","Papua New Guinea","92.3",""
"1","Planted forest","2005","178","Panama","61.5",""
"1","Planted forest","2005","212","Peru","754",""
"1","Planted forest","2005","211","Paraguay","43",""
"1","Planted forest","2005","76","Ghana","160",""
"1","Planted forest","2005","7655146","Gibraltar","0",""
"1","Planted forest","2005","160","Georgia","60.5",""
"1","Planted forest","2005","134","Germany","5283",""
"1","Planted forest","2005","188","Grenada","0.21",""
"1","Planted forest","2005","189","Guadeloupe","4.2",""
"1","Planted forest","2005","135","Greece","134",""
"1","Planted forest","2005","4103","Greenland","0.22",""
"1","Planted forest","2005","125","Finland","5904",""
"1","Planted forest","2005","133","France","1608",""
"1","Planted forest","2005","7653870","Falkland Islands","0",""
"1","Planted forest","2005","111","Fiji","153.436",""
"1","Planted forest","2005","9","Gabon","30",""
"1","Planted forest","2005","66","Gambia","1.4",""
"1","Planted forest","2005","209","French Guiana","0.7",""
"1","Planted forest","2005","112","French Polynesia","9",""
"1","Planted forest","2005","173","El Salvador","13.8",""
"1","Planted forest","2005","53","Egypt","67",""
"1","Planted forest","2005","208","Ecuador","165",""
"1","Planted forest","2005","186","Dominica","0.1",""
"1","Planted forest","2005","60","Ethiopia","491",""
"1","Planted forest","2005","159","Estonia","170",""
"1","Planted forest","2005","62","Eritrea","27.8",""
"1","Planted forest","2005","8","Equatorial Guinea","0.125",""
"1","Planted forest","2005","75","Côte d'Ivoire","337",""
"1","Planted forest","2005","148","Czech Republic","2626",""
"1","Planted forest","2005","88","Cyprus","29.434",""
"1","Planted forest","2005","185","Cuba","388",""
"1","Planted forest","2005","72","Djibouti","0",""
"1","Planted forest","2005","132","Denmark","397",""
"1","Planted forest","2005","12","Democratic Republic of the Congo","57.2",""
"1","Planted forest","2005","105","Democratic People's Republic of Korea","868",""
"1","Planted forest","2005","39","Lao People's Democratic Republic","224",""
"1","Planted forest","2005","163","Latvia","691",""
"1","Planted forest","2005","94","Lebanon","10.1",""
"1","Planted forest","2005","27","Lesotho","9.3",""
"1","Planted forest","2005","78","Liberia","8",""
"1","Planted forest","2005","58","Libyan Arab Jamahiriya","217",""
"1","Planted forest","2005","138","Liechtenstein","0.3",""
"1","Planted forest","2005","164","Lithuania","491",""
"1","Planted forest","2005","191","Jamaica","8.2",""
"1","Planted forest","2005","103","Japan","10324",""
"1","Planted forest","2005","92","Jordan","46.9",""
"1","Planted forest","2005","161","Kazakhstan","909",""
"1","Planted forest","2005","73","Kenya","202",""
"1","Planted forest","2005","114","Kiribati","0",""
"1","Planted forest","2005","93","Kuwait","5.55",""
"1","Planted forest","2005","162","Kyrgyzstan","66.2",""
"1","Planted forest","2005","33","India","9486",""
"1","Planted forest","2005","127","Iceland","22.4",""
"1","Planted forest","2005","89","Iran (Islamic Republic of)","844",""
"1","Planted forest","2005","82","Indonesia","3699",""
"1","Planted forest","2005","136","Ireland","612",""
"1","Planted forest","2005","90","Iraq","15",""
"1","Planted forest","2005","137","Italy","602",""
"1","Planted forest","2005","91","Israel","88",""
"1","Planted forest","2005","77","Guinea","82",""
"1","Planted forest","2005","174","Guatemala","101",""
"1","Planted forest","2005","210","Guyana","0",""
"1","Planted forest","2005","67","Guinea-Bissau","0.54",""
"1","Planted forest","2005","7657948","Holy See","0",""
"1","Planted forest","2005","190","Haiti","24",""
"1","Planted forest","2005","149","Hungary","1566",""
"1","Planted forest","2005","175","Honduras","0",""
"2","Primary forest","2000","83","Malaysia","3820",""
"2","Primary forest","2000","68","Mali","0",""
"2","Primary forest","2000","139","Malta","0",""
"2","Primary forest","2000","5293301","Marshall Islands","8.186",""
"2","Primary forest","2000","192","Martinique","0",""
"2","Primary forest","2000","69","Mauritania","0",""
"2","Primary forest","2000","24","Mauritius","0",""
"2","Primary forest","2000","7661379","Mayotte","0.759",""
"2","Primary forest","2000","27","Lesotho","0",""
"2","Primary forest","2000","78","Liberia","175",""
"2","Primary forest","2000","58","Libyan Arab Jamahiriya","0",""
"2","Primary forest","2000","138","Liechtenstein","1.5",""
"2","Primary forest","2000","164","Lithuania","21",""
"2","Primary forest","2000","131","Luxembourg","0",""
"2","Primary forest","2000","23","Madagascar","3214",""
"2","Primary forest","2000","15","Malawi","1330",""
"2","Primary forest","2000","5293372","Nauru","0",""
"2","Primary forest","2000","17","Namibia","0",""
"2","Primary forest","2000","140","Netherlands","0",""
"2","Primary forest","2000","35","Nepal","548",""
"2","Primary forest","2000","70","Niger","220",""
"2","Primary forest","2000","115","New Caledonia","430.6",""
"2","Primary forest","2000","5293394","Northern Mariana Islands","9.141",""
"2","Primary forest","2000","1","Nigeria","736",""
"2","Primary forest","2000","4921994","Micronesia (Federated States of)","43.971",""
"2","Primary forest","2000","176","Mexico","35469",""
"2","Primary forest","2000","107","Mongolia","5539",""
"2","Primary forest","2000","7655168","Monaco","0",""
"2","Primary forest","2000","57","Morocco","0",""
"2","Primary forest","2000","193","Montserrat","0",""
"2","Primary forest","2000","40","Myanmar","3192",""
"2","Primary forest","2000","16","Mozambique","0",""
"2","Primary forest","2000","7665786","Puerto Rico","0",""
"2","Primary forest","2000","96","Qatar","0",""
"2","Primary forest","2000","150","Poland","51",""
"2","Primary forest","2000","141","Portugal","24.1",""
"2","Primary forest","2000","152","Romania","300",""
"2","Primary forest","2000","166","Russian Federation","258130.8",""
"2","Primary forest","2000","106","Republic of Korea","4277",""
"2","Primary forest","2000","165","Republic of Moldova","0",""
"2","Primary forest","2000","36","Pakistan","0",""
"2","Primary forest","2000","178","Panama","0",""
"2","Primary forest","2000","126","Norway","223",""
"2","Primary forest","2000","95","Oman","0",""
"2","Primary forest","2000","212","Peru","62188",""
"2","Primary forest","2000","84","Philippines","861",""
"2","Primary forest","2000","118","Papua New Guinea","29533.6",""
"2","Primary forest","2000","211","Paraguay","1850",""
"2","Primary forest","2000","155","Serbia","1",""
"2","Primary forest","2000","71","Senegal","1653",""
"2","Primary forest","2000","97","Saudi Arabia","360",""
"2","Primary forest","2000","11","Sao Tome and Principe","11",""
"2","Primary forest","2000","153","Slovakia","24",""
"2","Primary forest","2000","85","Singapore","2.3",""
"2","Primary forest","2000","2","Sierra Leone","157",""
"2","Primary forest","2000","26","Seychelles","2",""
"2","Primary forest","2000","197","Saint Pierre and Miquelon","0",""
"2","Primary forest","2000","196","Saint Lucia","10.4",""
"2","Primary forest","2000","25","Réunion","55",""
"2","Primary forest","2000","10","Rwanda","7",""
"2","Primary forest","2000","7655310","San Marino","0",""
"2","Primary forest","2000","119","Samoa","0.02",""
"2","Primary forest","2000","643000373","Saint-Barthélemy","0",""
"2","Primary forest","2000","198","Saint Vincent and the Grenadines","0",""
"2","Primary forest","2000","98","Syrian Arab Republic","0",""
"2","Primary forest","2000","167","Tajikistan","297",""
"2","Primary forest","2000","41","Thailand","6726",""
"2","Primary forest","2000","151","The former Yugoslav Republic of Macedonia","0",""
"2","Primary forest","2000","643000374","Svalbard and Jan Mayen Islands","0",""
"2","Primary forest","2000","29","Swaziland","0",""
"2","Primary forest","2000","128","Sweden","2609",""
"2","Primary forest","2000","142","Switzerland","40",""
"2","Primary forest","2000","50","Spain","0",""
"2","Primary forest","2000","37","Sri Lanka","197",""
"2","Primary forest","2000","74","Sudan","14098",""
"2","Primary forest","2000","213","Suriname","14137",""
"2","Primary forest","2000","154","Slovenia","95",""
"2","Primary forest","2000","120","Solomon Islands","1105.4",""
"2","Primary forest","2000","46","Somalia","0",""
