"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"0","Forest","1","Total growing stock","2010","160","Georgia","466.5",""
"0","Forest","1","Total growing stock","2010","66","Gambia","17.9",""
"0","Forest","1","Total growing stock","2010","76","Ghana","291",""
"0","Forest","1","Total growing stock","2010","134","Germany","3492",""
"0","Forest","1","Total growing stock","2010","210","Guyana","2206",""
"0","Forest","1","Total growing stock","2010","190","Haiti","6.57",""
"0","Forest","1","Total growing stock","2010","7657948","Holy See","0",""
"0","Forest","1","Total growing stock","2010","175","Honduras","629",""
"0","Forest","1","Total growing stock","2010","113","Guam","1.66617",""
"0","Forest","1","Total growing stock","2010","174","Guatemala","596",""
"0","Forest","1","Total growing stock","2010","77","Guinea","506",""
"0","Forest","1","Total growing stock","2010","67","Guinea-Bissau","61",""
"0","Forest","1","Total growing stock","2010","89","Iran (Islamic Republic of)","536",""
"0","Forest","1","Total growing stock","2010","136","Ireland","74.3",""
"0","Forest","1","Total growing stock","2010","91","Israel","5.8",""
"0","Forest","1","Total growing stock","2010","137","Italy","1384",""
"0","Forest","1","Total growing stock","2010","149","Hungary","359.387",""
"0","Forest","1","Total growing stock","2010","127","Iceland","0.45",""
"0","Forest","1","Total growing stock","2010","33","India","5489",""
"0","Forest","1","Total growing stock","2010","82","Indonesia","11343",""
"0","Forest","1","Total growing stock","2010","14","Botswana","760",""
"0","Forest","1","Total growing stock","2010","145","Bosnia and Herzegovina","358",""
"0","Forest","1","Total growing stock","2010","205","Bolivia (plurinational state of)","4242",""
"0","Forest","1","Total growing stock","2010","32","Bhutan","650",""
"0","Forest","1","Total growing stock","2010","63","Burkina Faso","237",""
"0","Forest","1","Total growing stock","2010","146","Bulgaria","656",""
"0","Forest","1","Total growing stock","2010","81","Brunei Darussalam","72.26",""
"0","Forest","1","Total growing stock","2010","206","Brazil","126221.04",""
"0","Forest","1","Total growing stock","2010","203","Canada","32983",""
"0","Forest","1","Total growing stock","2010","5","Cameroon","6141",""
"0","Forest","1","Total growing stock","2010","38","Cambodia","959",""
"0","Forest","1","Total growing stock","2010","4","Burundi","20.2",""
"0","Forest","1","Total growing stock","2010","216","Chile","2996.7",""
"0","Forest","1","Total growing stock","2010","65","Chad","211",""
"0","Forest","1","Total growing stock","2010","6","Central African Republic","3776",""
"0","Forest","1","Total growing stock","2010","64","Cape Verde","12.3",""
"0","Forest","1","Total growing stock","2010","22","Comoros","0.64",""
"0","Forest","1","Total growing stock","2010","7","Congo","4539",""
"0","Forest","1","Total growing stock","2010","102","China","14683.7",""
"0","Forest","1","Total growing stock","2010","207","Colombia","8982",""
"0","Forest","1","Total growing stock","2010","185","Cuba","258",""
"0","Forest","1","Total growing stock","2010","88","Cyprus","8.829",""
"0","Forest","1","Total growing stock","2010","172","Costa Rica","272",""
"0","Forest","1","Total growing stock","2010","147","Croatia","409.9",""
"0","Forest","1","Total growing stock","2010","105","Democratic People's Republic of Korea","360",""
"0","Forest","1","Total growing stock","2010","12","Democratic Republic of the Congo","35473",""
"0","Forest","1","Total growing stock","2010","148","Czech Republic","769.3",""
"0","Forest","1","Total growing stock","2010","75","Côte d'Ivoire","2632",""
"0","Forest","1","Total growing stock","2010","187","Dominican Republic","122.3",""
"0","Forest","1","Total growing stock","2010","53","Egypt","8.4",""
"0","Forest","1","Total growing stock","2010","132","Denmark","108.4",""
"0","Forest","1","Total growing stock","2010","72","Djibouti","0.179",""
"0","Forest","1","Total growing stock","2005","54","Tunisia","24",""
"0","Forest","1","Total growing stock","2005","199","Trinidad and Tobago","24.34",""
"0","Forest","1","Total growing stock","2005","168","Turkmenistan","14.5",""
"0","Forest","1","Total growing stock","2005","99","Turkey","1453.337",""
"0","Forest","1","Total growing stock","2005","169","Ukraine","2004",""
"0","Forest","1","Total growing stock","2005","56","Uganda","149.1",""
"0","Forest","1","Total growing stock","2005","143","United Kingdom","340",""
"0","Forest","1","Total growing stock","2005","100","United Arab Emirates","15.233",""
"0","Forest","1","Total growing stock","2005","202","United States Virgin Islands","0.346",""
"0","Forest","1","Total growing stock","2005","19","United Republic of Tanzania","1311",""
"0","Forest","1","Total growing stock","2005","217","Uruguay","120.8",""
"0","Forest","1","Total growing stock","2005","200","United States of America","44040",""
"0","Forest","1","Total growing stock","2005","79","Viet Nam","855",""
"0","Forest","1","Total growing stock","2005","170","Uzbekistan","23.05",""
"0","Forest","1","Total growing stock","2005","101","Yemen","5.05",""
"0","Forest","1","Total growing stock","2005","4054","Western Sahara","26",""
"0","Forest","1","Total growing stock","2005","20","Zambia","2801.78",""
"0","Forest","1","Total growing stock","2005","21","Zimbabwe","658",""
"0","Forest","1","Total growing stock","2010","86","Afghanistan","21.1",""
"0","Forest","1","Total growing stock","2010","144","Albania","75",""
"0","Forest","1","Total growing stock","2010","45","Algeria","114",""
"0","Forest","1","Total growing stock","2010","109","American Samoa","1.842373",""
"0","Forest","1","Total growing stock","2010","13","Angola","2266",""
"0","Forest","1","Total growing stock","2010","215","Argentina","2931",""
"0","Forest","1","Total growing stock","2010","156","Armenia","32.9",""
"0","Forest","1","Total growing stock","2010","129","Austria","1135",""
"0","Forest","1","Total growing stock","2010","157","Azerbaijan","127",""
"0","Forest","1","Total growing stock","2010","31","Bangladesh","69.65",""
"0","Forest","1","Total growing stock","2010","158","Belarus","1580",""
"0","Forest","1","Total growing stock","2010","130","Belgium","167.9",""
"0","Forest","1","Total growing stock","2010","171","Belize","226",""
"0","Forest","1","Total growing stock","2010","55","Benin","160.9",""
"1","Other wooded land","0","Commercial","1990","34","Maldives","0",""
"1","Other wooded land","0","Commercial","1990","68","Mali","37.2",""
"1","Other wooded land","0","Commercial","1990","164","Lithuania","2.4",""
"1","Other wooded land","0","Commercial","1990","23","Madagascar","95",""
"1","Other wooded land","0","Commercial","1990","163","Latvia","0",""
"1","Other wooded land","0","Commercial","1990","58","Libyan Arab Jamahiriya","0",""
"1","Other wooded land","0","Commercial","1990","93","Kuwait","0",""
"1","Other wooded land","0","Commercial","1990","162","Kyrgyzstan","0",""
"1","Other wooded land","0","Commercial","1990","161","Kazakhstan","0",""
"1","Other wooded land","0","Commercial","1990","114","Kiribati","0",""
"1","Other wooded land","0","Commercial","1990","643000371","Jersey","0",""
"1","Other wooded land","0","Commercial","1990","92","Jordan","0",""
"1","Other wooded land","0","Commercial","1990","149","Hungary","0",""
"1","Other wooded land","0","Commercial","1990","7655849","Isle of Man","0",""
"1","Other wooded land","0","Commercial","1990","67","Guinea-Bissau","0.13",""
"1","Other wooded land","0","Commercial","1990","7657948","Holy See","0",""
"1","Other wooded land","0","Commercial","1990","5294032","Palau","0",""
"1","Other wooded land","0","Commercial","1990","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","0","Commercial","1990","126","Norway","36",""
"1","Other wooded land","0","Commercial","1990","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","0","Commercial","1990","643000372","Norfolk Island","0",""
"1","Other wooded land","0","Commercial","1990","116","Niue","0",""
"1","Other wooded land","0","Commercial","1990","70","Niger","15",""
"1","Other wooded land","0","Commercial","1990","140","Netherlands","0",""
"1","Other wooded land","0","Commercial","1990","5293372","Nauru","0",""
"1","Other wooded land","0","Commercial","1990","16","Mozambique","54",""
"1","Other wooded land","0","Commercial","1990","57","Morocco","0",""
"1","Other wooded land","0","Commercial","1990","7655168","Monaco","0",""
"1","Other wooded land","0","Commercial","1990","4921994","Micronesia (Federated States of)","0",""
"1","Other wooded land","0","Commercial","1990","24","Mauritius","0",""
"1","Other wooded land","0","Commercial","1990","5293301","Marshall Islands","0",""
"1","Other wooded land","0","Commercial","1990","139","Malta","0",""
"1","Other wooded land","0","Commercial","1990","5","Cameroon","20",""
"1","Other wooded land","0","Commercial","1990","184","Cayman Islands","0",""
"1","Other wooded land","0","Commercial","1990","65","Chad","20",""
"1","Other wooded land","0","Commercial","1990","102","China","710.2",""
"1","Other wooded land","0","Commercial","1990","109","American Samoa","0",""
"1","Other wooded land","0","Commercial","1990","7656221","Anguilla","0",""
"1","Other wooded land","0","Commercial","1990","7656243","Aruba","0",""
"1","Other wooded land","0","Commercial","1990","182","Bermuda","0",""
"0","Forest","1","Total growing stock","2010","20","Zambia","2755.38",""
"0","Forest","1","Total growing stock","2010","21","Zimbabwe","596",""
"1","Other wooded land","0","Commercial","1990","144","Albania","6.9",""
"1","Other wooded land","0","Commercial","1990","45","Algeria","7.6",""
"0","Forest","1","Total growing stock","2010","170","Uzbekistan","25.5",""
"0","Forest","1","Total growing stock","2010","79","Viet Nam","870",""
"0","Forest","1","Total growing stock","2010","4054","Western Sahara","26",""
"0","Forest","1","Total growing stock","2010","101","Yemen","5.05",""
"1","Other wooded land","0","Commercial","1990","189","Guadeloupe","0.02",""
"1","Other wooded land","0","Commercial","1990","7655146","Gibraltar","0",""
"1","Other wooded land","0","Commercial","1990","643000370","Guernsey","0",""
"1","Other wooded land","0","Commercial","1990","113","Guam","0",""
"1","Other wooded land","0","Commercial","1990","125","Finland","6.871",""
"1","Other wooded land","0","Commercial","1990","7653870","Falkland Islands","0",""
"1","Other wooded land","0","Commercial","1990","160","Georgia","0",""
"1","Other wooded land","0","Commercial","1990","209","French Guiana","0",""
"1","Other wooded land","0","Commercial","1990","132","Denmark","3.7",""
"1","Other wooded land","0","Commercial","1990","105","Democratic People's Republic of Korea","0",""
"1","Other wooded land","0","Commercial","1990","60","Ethiopia","0",""
"1","Other wooded land","0","Commercial","1990","53","Egypt","0",""
"1","Other wooded land","0","Commercial","1990","110","Cook Islands","0",""
"1","Other wooded land","0","Commercial","1990","7","Congo","145",""
"1","Other wooded land","0","Commercial","1990","148","Czech Republic","0",""
"1","Other wooded land","0","Commercial","1990","147","Croatia","2.84",""
"0","Forest","1","Total growing stock","2010","213","Suriname","3389",""
"0","Forest","1","Total growing stock","2010","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","1","Total growing stock","2010","37","Sri Lanka","38.51",""
"0","Forest","1","Total growing stock","2010","74","Sudan","972",""
"0","Forest","1","Total growing stock","2010","142","Switzerland","428",""
"0","Forest","1","Total growing stock","2010","167","Tajikistan","5.2",""
"0","Forest","1","Total growing stock","2010","29","Swaziland","19.1",""
"0","Forest","1","Total growing stock","2010","128","Sweden","3358",""
"0","Forest","1","Total growing stock","2010","153","Slovakia","514.1",""
"0","Forest","1","Total growing stock","2010","154","Slovenia","415.7",""
"0","Forest","1","Total growing stock","2010","26","Seychelles","3",""
"0","Forest","1","Total growing stock","2010","2","Sierra Leone","109.04",""
"0","Forest","1","Total growing stock","2010","28","South Africa","670",""
"0","Forest","1","Total growing stock","2010","50","Spain","912.19",""
"0","Forest","1","Total growing stock","2010","120","Solomon Islands","208",""
"0","Forest","1","Total growing stock","2010","46","Somalia","169",""
"0","Forest","1","Total growing stock","2010","143","United Kingdom","379",""
"0","Forest","1","Total growing stock","2010","100","United Arab Emirates","15.516",""
"0","Forest","1","Total growing stock","2010","169","Ukraine","2119",""
"0","Forest","1","Total growing stock","2010","56","Uganda","130.9",""
"0","Forest","1","Total growing stock","2010","217","Uruguay","124.8",""
"0","Forest","1","Total growing stock","2010","200","United States of America","47088",""
"0","Forest","1","Total growing stock","2010","202","United States Virgin Islands","0.332",""
"0","Forest","1","Total growing stock","2010","19","United Republic of Tanzania","1237",""
"0","Forest","1","Total growing stock","2010","121","Tonga","1.4",""
"0","Forest","1","Total growing stock","2010","642354615","Tokelau","0",""
"0","Forest","1","Total growing stock","2010","151","The former Yugoslav Republic of Macedonia","76.41",""
"0","Forest","1","Total growing stock","2010","41","Thailand","783",""
"0","Forest","1","Total growing stock","2010","168","Turkmenistan","14.5",""
"0","Forest","1","Total growing stock","2010","99","Turkey","1525.817",""
"0","Forest","1","Total growing stock","2010","54","Tunisia","26",""
"0","Forest","1","Total growing stock","2010","199","Trinidad and Tobago","23.66",""
"0","Forest","1","Total growing stock","2010","5293394","Northern Mariana Islands","1.458",""
"0","Forest","1","Total growing stock","2010","126","Norway","987",""
"0","Forest","1","Total growing stock","2010","36","Pakistan","160",""
"0","Forest","1","Total growing stock","2010","5294032","Palau","7.656",""
"0","Forest","1","Total growing stock","2010","178","Panama","664",""
"0","Forest","1","Total growing stock","2010","118","Papua New Guinea","2726",""
"0","Forest","1","Total growing stock","2010","212","Peru","8159",""
"0","Forest","1","Total growing stock","2010","84","Philippines","1278.3",""
"0","Forest","1","Total growing stock","2010","5293372","Nauru","0",""
"0","Forest","1","Total growing stock","2010","35","Nepal","647",""
"0","Forest","1","Total growing stock","2010","140","Netherlands","70",""
"0","Forest","1","Total growing stock","2010","115","New Caledonia","53.4",""
"0","Forest","1","Total growing stock","2010","124","New Zealand","3586",""
"0","Forest","1","Total growing stock","2010","177","Nicaragua","461",""
"0","Forest","1","Total growing stock","2010","70","Niger","12",""
"0","Forest","1","Total growing stock","2010","1","Nigeria","1161",""
"0","Forest","1","Total growing stock","2010","25","Réunion","17.2",""
"0","Forest","1","Total growing stock","2010","10","Rwanda","79",""
"0","Forest","1","Total growing stock","2010","7655310","San Marino","0",""
"0","Forest","1","Total growing stock","2010","643000373","Saint-Barthélemy","0",""
"0","Forest","1","Total growing stock","2010","97","Saudi Arabia","8.21",""
"0","Forest","1","Total growing stock","2010","11","Sao Tome and Principe","4.5",""
"0","Forest","1","Total growing stock","2010","155","Serbia","415",""
"0","Forest","1","Total growing stock","2010","71","Senegal","316",""
"0","Forest","1","Total growing stock","2010","141","Portugal","186",""
"0","Forest","1","Total growing stock","2010","150","Poland","2049",""
"0","Forest","1","Total growing stock","2010","96","Qatar","0",""
"0","Forest","1","Total growing stock","2010","7665786","Puerto Rico","19.34",""
"0","Forest","1","Total growing stock","2010","165","Republic of Moldova","47.6",""
"0","Forest","1","Total growing stock","2010","106","Republic of Korea","605",""
"0","Forest","1","Total growing stock","2010","166","Russian Federation","81522.85",""
"0","Forest","1","Total growing stock","2010","152","Romania","1390.2",""
"0","Forest","1","Total growing stock","2005","12","Democratic Republic of the Congo","35831",""
"0","Forest","1","Total growing stock","2005","132","Denmark","106.3",""
"0","Forest","1","Total growing stock","2005","75","Côte d'Ivoire","2638",""
"0","Forest","1","Total growing stock","2005","105","Democratic People's Republic of Korea","400",""
"0","Forest","1","Total growing stock","2005","88","Cyprus","8.383",""
"0","Forest","1","Total growing stock","2005","148","Czech Republic","735",""
"0","Forest","1","Total growing stock","2005","147","Croatia","385.01",""
"0","Forest","1","Total growing stock","2005","185","Cuba","242",""
"0","Forest","1","Total growing stock","2005","7653870","Falkland Islands","0",""
"0","Forest","1","Total growing stock","2005","125","Finland","2189.146",""
"0","Forest","1","Total growing stock","2005","159","Estonia","455",""
"0","Forest","1","Total growing stock","2005","60","Ethiopia","284.7",""
"0","Forest","1","Total growing stock","2005","53","Egypt","8.04",""
"0","Forest","1","Total growing stock","2005","8","Equatorial Guinea","277",""
"0","Forest","1","Total growing stock","2005","72","Djibouti","0.179",""
"0","Forest","1","Total growing stock","2005","187","Dominican Republic","122.3",""
"0","Forest","1","Total growing stock","2005","7655146","Gibraltar","0",""
"0","Forest","1","Total growing stock","2005","76","Ghana","321",""
"0","Forest","1","Total growing stock","2005","134","Germany","3458",""
"0","Forest","1","Total growing stock","2005","160","Georgia","455.9",""
"0","Forest","1","Total growing stock","2005","66","Gambia","17.6",""
"0","Forest","1","Total growing stock","2005","9","Gabon","4895",""
"0","Forest","1","Total growing stock","2005","209","French Guiana","2833",""
"0","Forest","1","Total growing stock","2005","133","France","2512",""
"0","Forest","1","Total growing stock","2005","210","Guyana","2206",""
"0","Forest","1","Total growing stock","2005","67","Guinea-Bissau","62",""
"0","Forest","1","Total growing stock","2005","77","Guinea","520",""
"0","Forest","1","Total growing stock","2005","174","Guatemala","642",""
"0","Forest","1","Total growing stock","2005","113","Guam","1.66617",""
"0","Forest","1","Total growing stock","2005","189","Guadeloupe","26.4",""
"0","Forest","1","Total growing stock","2005","188","Grenada","0.595",""
"0","Forest","1","Total growing stock","2005","135","Greece","177",""
"0","Forest","1","Total growing stock","2005","127","Iceland","0.372",""
"0","Forest","1","Total growing stock","2005","33","India","5129",""
"0","Forest","1","Total growing stock","2005","82","Indonesia","12459",""
"0","Forest","1","Total growing stock","2005","89","Iran (Islamic Republic of)","527",""
"0","Forest","1","Total growing stock","2005","190","Haiti","6.85",""
"0","Forest","1","Total growing stock","2005","7657948","Holy See","0",""
"0","Forest","1","Total growing stock","2005","175","Honduras","702",""
"0","Forest","1","Total growing stock","2005","149","Hungary","341.394",""
"0","Forest","1","Total growing stock","2005","103","Japan","4255",""
"0","Forest","1","Total growing stock","2005","92","Jordan","2.925",""
"0","Forest","1","Total growing stock","2005","161","Kazakhstan","363.95",""
"0","Forest","1","Total growing stock","2005","73","Kenya","645",""
"0","Forest","1","Total growing stock","2005","136","Ireland","70.6",""
"0","Forest","1","Total growing stock","2005","91","Israel","5.7",""
"0","Forest","1","Total growing stock","2005","137","Italy","1269.4",""
"0","Forest","1","Total growing stock","2005","191","Jamaica","51.76",""
"0","Forest","1","Total growing stock","2005","78","Liberia","707.68",""
"0","Forest","1","Total growing stock","2005","27","Lesotho","2.8",""
"0","Forest","1","Total growing stock","2005","138","Liechtenstein","1.75",""
"0","Forest","1","Total growing stock","2005","58","Libyan Arab Jamahiriya","7.865",""
"0","Forest","1","Total growing stock","2005","39","Lao People's Democratic Republic","957",""
"0","Forest","1","Total growing stock","2005","162","Kyrgyzstan","29.94",""
"0","Forest","1","Total growing stock","2005","94","Lebanon","4.863",""
"0","Forest","1","Total growing stock","2005","163","Latvia","569",""
"0","Forest","1","Total growing stock","2005","68","Mali","254.293",""
"0","Forest","1","Total growing stock","2005","83","Malaysia","4436",""
"0","Forest","1","Total growing stock","2005","5293301","Marshall Islands","2.053",""
"0","Forest","1","Total growing stock","2005","139","Malta","0.08",""
"0","Forest","1","Total growing stock","2005","131","Luxembourg","25.95",""
"0","Forest","1","Total growing stock","2005","164","Lithuania","464.6",""
"0","Forest","1","Total growing stock","2005","15","Malawi","373",""
"0","Forest","1","Total growing stock","2005","23","Madagascar","2195",""
"0","Forest","1","Total growing stock","2005","24","Mauritius","2.98",""
"0","Forest","1","Total growing stock","2005","176","Mexico","2901",""
"0","Forest","1","Total growing stock","2005","192","Martinique","15.1",""
"0","Forest","1","Total growing stock","2005","69","Mauritania","5.34",""
"0","Forest","1","Total growing stock","2005","107","Mongolia","1480",""
"0","Forest","1","Total growing stock","2005","643000290","Montenegro","72",""
"0","Forest","1","Total growing stock","2005","4921994","Micronesia (Federated States of)","17.42",""
"0","Forest","1","Total growing stock","2005","7655168","Monaco","0",""
"0","Forest","1","Total growing stock","2005","40","Myanmar","1499",""
"0","Forest","1","Total growing stock","2005","17","Namibia","184",""
"0","Forest","1","Total growing stock","2005","57","Morocco","191",""
"0","Forest","1","Total growing stock","2005","16","Mozambique","1454",""
"0","Forest","1","Total growing stock","2005","140","Netherlands","65",""
"0","Forest","1","Total growing stock","2005","115","New Caledonia","53.4",""
"0","Forest","1","Total growing stock","2005","5293372","Nauru","0",""
"0","Forest","1","Total growing stock","2005","35","Nepal","647",""
"0","Forest","1","Total growing stock","2005","1","Nigeria","1386",""
"0","Forest","1","Total growing stock","2005","70","Niger","13",""
"0","Forest","1","Total growing stock","2005","177","Nicaragua","512.8",""
"0","Forest","1","Total growing stock","2005","124","New Zealand","3449",""
"0","Forest","1","Total growing stock","2005","5294032","Palau","7.656",""
"0","Forest","1","Total growing stock","2005","36","Pakistan","185",""
"0","Forest","1","Total growing stock","2005","126","Norway","898",""
"0","Forest","1","Total growing stock","2005","5293394","Northern Mariana Islands","1.497",""
"0","Forest","1","Total growing stock","2005","84","Philippines","1271.9",""
"0","Forest","1","Total growing stock","2005","212","Peru","8249",""
"0","Forest","1","Total growing stock","2005","118","Papua New Guinea","2795.9",""
"0","Forest","1","Total growing stock","2005","178","Panama","676",""
"0","Forest","1","Total growing stock","2005","96","Qatar","0",""
"0","Forest","1","Total growing stock","2005","7665786","Puerto Rico","17.773",""
"0","Forest","1","Total growing stock","2005","141","Portugal","185",""
"0","Forest","1","Total growing stock","2005","150","Poland","1909",""
"0","Forest","1","Total growing stock","2005","106","Republic of Korea","506",""
"0","Forest","1","Total growing stock","2005","165","Republic of Moldova","45.3",""
"0","Forest","1","Total growing stock","2005","152","Romania","1351.7",""
"0","Forest","1","Total growing stock","2005","166","Russian Federation","80479.05",""
"0","Forest","1","Total growing stock","2005","10","Rwanda","69",""
"0","Forest","1","Total growing stock","2005","25","Réunion","16.6",""
"0","Forest","1","Total growing stock","2005","643000373","Saint-Barthélemy","0",""
"0","Forest","1","Total growing stock","2005","7655310","San Marino","0",""
"0","Forest","1","Total growing stock","2005","11","Sao Tome and Principe","4.5",""
"0","Forest","1","Total growing stock","2005","97","Saudi Arabia","8.21",""
"0","Forest","1","Total growing stock","2005","71","Senegal","324",""
"0","Forest","1","Total growing stock","2005","155","Serbia","298",""
"0","Forest","1","Total growing stock","2005","26","Seychelles","3",""
"0","Forest","1","Total growing stock","2005","2","Sierra Leone","112.96",""
"0","Forest","1","Total growing stock","2005","153","Slovakia","494.6",""
"0","Forest","1","Total growing stock","2005","154","Slovenia","374",""
"0","Forest","1","Total growing stock","2005","46","Somalia","178",""
"0","Forest","1","Total growing stock","2005","120","Solomon Islands","210.7",""
"0","Forest","1","Total growing stock","2005","50","Spain","862.46",""
"0","Forest","1","Total growing stock","2005","28","South Africa","670",""
"0","Forest","1","Total growing stock","2005","74","Sudan","976",""
"0","Forest","1","Total growing stock","2005","37","Sri Lanka","41.75",""
"0","Forest","1","Total growing stock","2005","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","1","Total growing stock","2005","213","Suriname","3393",""
"0","Forest","1","Total growing stock","2005","128","Sweden","3234",""
"0","Forest","1","Total growing stock","2005","29","Swaziland","19.2",""
"0","Forest","1","Total growing stock","2005","167","Tajikistan","5.1",""
"0","Forest","1","Total growing stock","2005","142","Switzerland","422",""
"0","Forest","1","Total growing stock","2005","151","The former Yugoslav Republic of Macedonia","76.38",""
"0","Forest","1","Total growing stock","2005","41","Thailand","780",""
"0","Forest","1","Total growing stock","2005","121","Tonga","1.4",""
"0","Forest","1","Total growing stock","2005","642354615","Tokelau","0",""
"0","Forest","1","Total growing stock","2000","24","Mauritius","3.2",""
"0","Forest","1","Total growing stock","2000","69","Mauritania","6.34",""
"0","Forest","1","Total growing stock","2000","192","Martinique","15.1",""
"0","Forest","1","Total growing stock","2000","5293301","Marshall Islands","2.053",""
"0","Forest","1","Total growing stock","2000","139","Malta","0.08",""
"0","Forest","1","Total growing stock","2000","68","Mali","262.098",""
"0","Forest","1","Total growing stock","2000","83","Malaysia","4696",""
"0","Forest","1","Total growing stock","2000","15","Malawi","391",""
"0","Forest","1","Total growing stock","2000","23","Madagascar","2233",""
"0","Forest","1","Total growing stock","2000","131","Luxembourg","25.95",""
"0","Forest","1","Total growing stock","2000","164","Lithuania","449.5",""
"0","Forest","1","Total growing stock","2000","138","Liechtenstein","1.75",""
"0","Forest","1","Total growing stock","2000","58","Libyan Arab Jamahiriya","7.865",""
"0","Forest","1","Total growing stock","2000","78","Liberia","731.38",""
"0","Forest","1","Total growing stock","2000","27","Lesotho","2.73",""
"0","Forest","1","Total growing stock","2000","163","Latvia","546",""
"0","Forest","1","Total growing stock","2000","70","Niger","14",""
"0","Forest","1","Total growing stock","2000","1","Nigeria","1611",""
"0","Forest","1","Total growing stock","2000","115","New Caledonia","53.4",""
"0","Forest","1","Total growing stock","2000","177","Nicaragua","564.7",""
"0","Forest","1","Total growing stock","2000","35","Nepal","694",""
"0","Forest","1","Total growing stock","2000","140","Netherlands","61",""
"0","Forest","1","Total growing stock","2000","17","Namibia","193",""
"0","Forest","1","Total growing stock","2000","5293372","Nauru","0",""
"0","Forest","1","Total growing stock","2000","16","Mozambique","1495",""
"0","Forest","1","Total growing stock","2000","40","Myanmar","1569",""
"0","Forest","1","Total growing stock","2000","643000290","Montenegro","72",""
"0","Forest","1","Total growing stock","2000","57","Morocco","181",""
"0","Forest","1","Total growing stock","2000","7655168","Monaco","0",""
"0","Forest","1","Total growing stock","2000","107","Mongolia","1533",""
"0","Forest","1","Total growing stock","2000","176","Mexico","2949",""
"0","Forest","1","Total growing stock","2000","4921994","Micronesia (Federated States of)","17.38",""
"0","Forest","1","Total growing stock","2000","165","Republic of Moldova","43",""
"0","Forest","1","Total growing stock","2000","106","Republic of Korea","407",""
"0","Forest","1","Total growing stock","2000","166","Russian Federation","80270.39",""
"0","Forest","1","Total growing stock","2000","152","Romania","1346.4",""
"0","Forest","1","Total growing stock","2000","141","Portugal","198",""
"0","Forest","1","Total growing stock","2000","150","Poland","1736",""
"0","Forest","1","Total growing stock","2000","96","Qatar","0",""
"0","Forest","1","Total growing stock","2000","7665786","Puerto Rico","16.205",""
"0","Forest","1","Total growing stock","2000","118","Papua New Guinea","2863.5",""
"0","Forest","1","Total growing stock","2000","178","Panama","688",""
"0","Forest","1","Total growing stock","2000","84","Philippines","1262.7",""
"0","Forest","1","Total growing stock","2000","212","Peru","8306",""
"0","Forest","1","Total growing stock","2000","126","Norway","809",""
"0","Forest","1","Total growing stock","2000","5293394","Northern Mariana Islands","1.537",""
"0","Forest","1","Total growing stock","2000","5294032","Palau","7.52",""
"0","Forest","1","Total growing stock","2000","36","Pakistan","211",""
"0","Forest","1","Total growing stock","2000","120","Solomon Islands","213.2",""
"0","Forest","1","Total growing stock","2000","46","Somalia","188",""
"0","Forest","1","Total growing stock","2000","28","South Africa","670",""
"0","Forest","1","Total growing stock","2000","50","Spain","855.35",""
"0","Forest","1","Total growing stock","2000","26","Seychelles","3",""
"0","Forest","1","Total growing stock","2000","2","Sierra Leone","116.88",""
"0","Forest","1","Total growing stock","2000","153","Slovakia","463.2",""
"0","Forest","1","Total growing stock","2000","154","Slovenia","332.9",""
"0","Forest","1","Total growing stock","2000","11","Sao Tome and Principe","4.5",""
"0","Forest","1","Total growing stock","2000","97","Saudi Arabia","8.21",""
"0","Forest","1","Total growing stock","2000","71","Senegal","332",""
"0","Forest","1","Total growing stock","2000","155","Serbia","250",""
"0","Forest","1","Total growing stock","2000","10","Rwanda","35",""
"0","Forest","1","Total growing stock","2000","25","Réunion","17",""
"0","Forest","1","Total growing stock","2000","643000373","Saint-Barthélemy","0",""
"0","Forest","1","Total growing stock","2000","7655310","San Marino","0",""
"0","Forest","1","Total growing stock","2000","121","Tonga","1.4",""
"0","Forest","1","Total growing stock","2000","642354615","Tokelau","0",""
"0","Forest","1","Total growing stock","2000","151","The former Yugoslav Republic of Macedonia","78.89",""
"0","Forest","1","Total growing stock","2000","41","Thailand","784",""
"0","Forest","1","Total growing stock","2000","168","Turkmenistan","14",""
"0","Forest","1","Total growing stock","2000","99","Turkey","1380.857",""
"0","Forest","1","Total growing stock","2000","54","Tunisia","22",""
"0","Forest","1","Total growing stock","2000","199","Trinidad and Tobago","24.72",""
"0","Forest","1","Total growing stock","2000","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","1","Total growing stock","2000","213","Suriname","3393",""
"0","Forest","1","Total growing stock","2000","74","Sudan","980",""
"0","Forest","1","Total growing stock","2000","37","Sri Lanka","46.94",""
"0","Forest","1","Total growing stock","2000","167","Tajikistan","5.3",""
"0","Forest","1","Total growing stock","2000","142","Switzerland","416",""
"0","Forest","1","Total growing stock","2000","128","Sweden","3033.6",""
"0","Forest","1","Total growing stock","2000","29","Swaziland","19.4",""
"0","Forest","1","Total growing stock","2000","101","Yemen","5.05",""
"0","Forest","1","Total growing stock","2000","20","Zambia","2848.17",""
"0","Forest","1","Total growing stock","2000","79","Viet Nam","794",""
