"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"1","Other wooded land","1","Below-ground biomass","2010","176","Mexico","91",""
"1","Other wooded land","1","Below-ground biomass","2010","16","Mozambique","402",""
"1","Other wooded land","1","Below-ground biomass","2010","17","Namibia","61.1",""
"1","Other wooded land","1","Below-ground biomass","2010","107","Mongolia","2.13",""
"1","Other wooded land","1","Below-ground biomass","2010","57","Morocco","0.1",""
"1","Other wooded land","1","Below-ground biomass","2005","176","Mexico","91",""
"1","Other wooded land","1","Below-ground biomass","2005","24","Mauritius","0.27",""
"1","Other wooded land","1","Below-ground biomass","2005","7655168","Monaco","0",""
"1","Other wooded land","1","Below-ground biomass","2005","4921994","Micronesia (Federated States of)","0",""
"1","Other wooded land","1","Below-ground biomass","2005","139","Malta","0",""
"1","Other wooded land","1","Below-ground biomass","2005","68","Mali","41.1",""
"1","Other wooded land","1","Below-ground biomass","2005","69","Mauritania","21.8",""
"1","Other wooded land","1","Below-ground biomass","2005","5293301","Marshall Islands","0",""
"1","Other wooded land","1","Below-ground biomass","2005","35","Nepal","22",""
"1","Other wooded land","1","Below-ground biomass","2005","5293372","Nauru","0",""
"1","Other wooded land","1","Below-ground biomass","2005","124","New Zealand","45",""
"1","Other wooded land","1","Below-ground biomass","2005","140","Netherlands","0",""
"1","Other wooded land","1","Below-ground biomass","2005","57","Morocco","0.08",""
"1","Other wooded land","1","Below-ground biomass","2005","107","Mongolia","2.2",""
"1","Other wooded land","1","Below-ground biomass","2005","17","Namibia","62.5",""
"1","Other wooded land","1","Below-ground biomass","2005","16","Mozambique","406",""
"1","Other wooded land","1","Below-ground biomass","2005","126","Norway","3",""
"1","Other wooded land","1","Below-ground biomass","2005","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","1","Below-ground biomass","2005","5294032","Palau","0",""
"1","Other wooded land","1","Below-ground biomass","2005","178","Panama","14.7",""
"1","Other wooded land","1","Below-ground biomass","2005","70","Niger","25",""
"1","Other wooded land","1","Below-ground biomass","2005","116","Niue","0",""
"1","Other wooded land","1","Below-ground biomass","2005","643000372","Norfolk Island","0",""
"1","Other wooded land","1","Below-ground biomass","2005","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","1","Below-ground biomass","2005","165","Republic of Moldova","2.2",""
"1","Other wooded land","1","Below-ground biomass","2005","166","Russian Federation","225",""
"1","Other wooded land","1","Below-ground biomass","2005","10","Rwanda","0.4",""
"1","Other wooded land","1","Below-ground biomass","2005","25","Réunion","0.3",""
"1","Other wooded land","1","Below-ground biomass","2005","118","Papua New Guinea","55.2",""
"1","Other wooded land","1","Below-ground biomass","2005","84","Philippines","51.7",""
"1","Other wooded land","1","Below-ground biomass","2005","150","Poland","0",""
"1","Other wooded land","1","Below-ground biomass","2005","106","Republic of Korea","0",""
"1","Other wooded land","1","Below-ground biomass","2005","85","Singapore","0",""
"1","Other wooded land","1","Below-ground biomass","2005","2","Sierra Leone","3.84",""
"1","Other wooded land","1","Below-ground biomass","2005","71","Senegal","12",""
"1","Other wooded land","1","Below-ground biomass","2005","97","Saudi Arabia","1.88",""
"1","Other wooded land","1","Below-ground biomass","2005","7655310","San Marino","0",""
"1","Other wooded land","1","Below-ground biomass","2005","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","1","Below-ground biomass","2005","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","1","Below-ground biomass","2005","196","Saint Lucia","0",""
"1","Other wooded land","1","Below-ground biomass","2005","167","Tajikistan","0.1",""
"1","Other wooded land","1","Below-ground biomass","2005","142","Switzerland","0.14",""
"1","Other wooded land","1","Below-ground biomass","2005","128","Sweden","2.1",""
"1","Other wooded land","1","Below-ground biomass","2005","29","Swaziland","2",""
"1","Other wooded land","1","Below-ground biomass","2005","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","1","Below-ground biomass","2005","74","Sudan","278",""
"1","Other wooded land","1","Below-ground biomass","2005","28","South Africa","684",""
"1","Other wooded land","1","Below-ground biomass","2005","154","Slovenia","0.3",""
"1","Other wooded land","1","Below-ground biomass","2005","7665808","Turks and Caicos Islands","0",""
"1","Other wooded land","1","Below-ground biomass","2005","4921972","Tuvalu","0",""
"1","Other wooded land","1","Below-ground biomass","2005","54","Tunisia","0.2",""
"1","Other wooded land","1","Below-ground biomass","2005","99","Turkey","112.436",""
"1","Other wooded land","1","Below-ground biomass","2005","121","Tonga","0",""
"1","Other wooded land","1","Below-ground biomass","2005","199","Trinidad and Tobago","1.19",""
"1","Other wooded land","1","Below-ground biomass","2005","7655420","Timor-Leste","0",""
"1","Other wooded land","1","Below-ground biomass","2005","642354615","Tokelau","0",""
"1","Other wooded land","1","Below-ground biomass","2005","20","Zambia","43.07",""
"1","Other wooded land","1","Below-ground biomass","2010","144","Albania","22",""
"1","Other wooded land","1","Below-ground biomass","2005","4054","Western Sahara","0",""
"1","Other wooded land","1","Below-ground biomass","2005","101","Yemen","7.81",""
"1","Other wooded land","1","Below-ground biomass","2005","143","United Kingdom","0",""
"1","Other wooded land","1","Below-ground biomass","2005","19","United Republic of Tanzania","285",""
"1","Other wooded land","1","Below-ground biomass","2005","56","Uganda","7.8",""
"1","Other wooded land","1","Below-ground biomass","2005","100","United Arab Emirates","0.067",""
"1","Other wooded land","2","Dead wood","2000","159","Estonia","0.073",""
"1","Other wooded land","2","Dead wood","2000","53","Egypt","0.062",""
"1","Other wooded land","2","Dead wood","2000","125","Finland","0.259",""
"1","Other wooded land","2","Dead wood","2000","7653870","Falkland Islands","0",""
"1","Other wooded land","2","Dead wood","2000","148","Czech Republic","0",""
"1","Other wooded land","2","Dead wood","2000","110","Cook Islands","0",""
"1","Other wooded land","2","Dead wood","2000","132","Denmark","0.1",""
"1","Other wooded land","2","Dead wood","2000","105","Democratic People's Republic of Korea","0",""
"1","Other wooded land","2","Dead wood","2000","182","Bermuda","0",""
"1","Other wooded land","2","Dead wood","2000","7656243","Aruba","0",""
"1","Other wooded land","2","Dead wood","2000","102","China","144.6",""
"1","Other wooded land","2","Dead wood","2000","184","Cayman Islands","0",""
"1","Other wooded land","2","Dead wood","1990","101","Yemen","3.64",""
"1","Other wooded land","2","Dead wood","1990","4054","Western Sahara","0",""
"1","Other wooded land","2","Dead wood","2000","7656221","Anguilla","0",""
"1","Other wooded land","2","Dead wood","2000","109","American Samoa","0",""
"1","Other wooded land","2","Dead wood","1990","7665808","Turks and Caicos Islands","0",""
"1","Other wooded land","2","Dead wood","1990","4921972","Tuvalu","0",""
"1","Other wooded land","2","Dead wood","1990","100","United Arab Emirates","0.029",""
"1","Other wooded land","2","Dead wood","1990","143","United Kingdom","0",""
"1","Other wooded land","2","Dead wood","1990","7655420","Timor-Leste","0",""
"1","Other wooded land","2","Dead wood","1990","642354615","Tokelau","0",""
"1","Other wooded land","2","Dead wood","1990","121","Tonga","0",""
"1","Other wooded land","2","Dead wood","1990","199","Trinidad and Tobago","0.26",""
"1","Other wooded land","2","Dead wood","1990","154","Slovenia","0.1",""
"1","Other wooded land","2","Dead wood","1990","28","South Africa","295",""
"1","Other wooded land","2","Dead wood","1990","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","2","Dead wood","1990","128","Sweden","0.8",""
"1","Other wooded land","2","Dead wood","1990","7655310","San Marino","0",""
"1","Other wooded land","2","Dead wood","1990","97","Saudi Arabia","1.2",""
"1","Other wooded land","2","Dead wood","1990","71","Senegal","2",""
"1","Other wooded land","2","Dead wood","1990","85","Singapore","0",""
"1","Other wooded land","2","Dead wood","1990","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","2","Dead wood","1990","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","2","Dead wood","1990","196","Saint Lucia","0",""
"1","Other wooded land","2","Dead wood","1990","25","Réunion","0",""
"1","Other wooded land","2","Dead wood","1990","166","Russian Federation","450",""
"1","Other wooded land","2","Dead wood","1990","106","Republic of Korea","0",""
"1","Other wooded land","2","Dead wood","1990","150","Poland","0",""
"1","Other wooded land","2","Dead wood","1990","84","Philippines","13.1",""
"1","Other wooded land","2","Dead wood","1990","5294032","Palau","0",""
"1","Other wooded land","2","Dead wood","1990","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","2","Dead wood","1990","126","Norway","5",""
"1","Other wooded land","2","Dead wood","1990","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","2","Dead wood","1990","643000372","Norfolk Island","0",""
"1","Other wooded land","2","Dead wood","1990","116","Niue","0",""
"1","Other wooded land","2","Dead wood","1990","140","Netherlands","0",""
"1","Other wooded land","2","Dead wood","1990","5293372","Nauru","0",""
"1","Other wooded land","2","Dead wood","1990","4921994","Micronesia (Federated States of)","0",""
"1","Other wooded land","2","Dead wood","1990","7655168","Monaco","0",""
"1","Other wooded land","2","Dead wood","1990","139","Malta","0",""
"1","Other wooded land","2","Dead wood","1990","5293301","Marshall Islands","0",""
"1","Other wooded land","2","Dead wood","1990","164","Lithuania","0.1",""
"1","Other wooded land","2","Dead wood","1990","34","Maldives","0",""
"1","Other wooded land","2","Dead wood","1990","93","Kuwait","0",""
"1","Other wooded land","2","Dead wood","1990","58","Libyan Arab Jamahiriya","0.71",""
"1","Other wooded land","2","Dead wood","1990","643000371","Jersey","0",""
"1","Other wooded land","2","Dead wood","1990","114","Kiribati","0",""
"1","Other wooded land","2","Dead wood","1990","149","Hungary","0",""
"1","Other wooded land","2","Dead wood","1990","7655849","Isle of Man","0",""
"1","Other wooded land","2","Dead wood","1990","643000370","Guernsey","0",""
"1","Other wooded land","2","Dead wood","1990","7657948","Holy See","0",""
"1","Other wooded land","2","Dead wood","1990","189","Guadeloupe","0",""
"1","Other wooded land","2","Dead wood","1990","113","Guam","0",""
"1","Other wooded land","2","Dead wood","1990","148","Czech Republic","0",""
"1","Other wooded land","2","Dead wood","1990","110","Cook Islands","0",""
"1","Other wooded land","2","Dead wood","1990","132","Denmark","0.1",""
"1","Other wooded land","2","Dead wood","1990","105","Democratic People's Republic of Korea","0",""
"1","Other wooded land","2","Dead wood","1990","7653870","Falkland Islands","0",""
"1","Other wooded land","2","Dead wood","1990","53","Egypt","0.062",""
"1","Other wooded land","2","Dead wood","1990","7655146","Gibraltar","0",""
"1","Other wooded land","2","Dead wood","1990","209","French Guiana","0",""
"1","Other wooded land","1","Below-ground biomass","2010","20","Zambia","43.3",""
"1","Other wooded land","1","Below-ground biomass","2010","101","Yemen","7.81",""
"1","Other wooded land","2","Dead wood","1990","7656221","Anguilla","0",""
"1","Other wooded land","2","Dead wood","1990","109","American Samoa","0",""
"1","Other wooded land","2","Dead wood","1990","182","Bermuda","0",""
"1","Other wooded land","2","Dead wood","1990","7656243","Aruba","0",""
"1","Other wooded land","2","Dead wood","1990","102","China","145.8",""
"1","Other wooded land","2","Dead wood","1990","184","Cayman Islands","0",""
"1","Other wooded land","1","Below-ground biomass","2010","99","Turkey","114.629",""
"1","Other wooded land","1","Below-ground biomass","2010","7665808","Turks and Caicos Islands","0",""
"1","Other wooded land","1","Below-ground biomass","2010","4921972","Tuvalu","0",""
"1","Other wooded land","1","Below-ground biomass","2010","56","Uganda","9.1",""
"1","Other wooded land","1","Below-ground biomass","2010","100","United Arab Emirates","0.071",""
"1","Other wooded land","1","Below-ground biomass","2010","143","United Kingdom","0",""
"1","Other wooded land","1","Below-ground biomass","2010","19","United Republic of Tanzania","251",""
"1","Other wooded land","1","Below-ground biomass","2010","4054","Western Sahara","0",""
"1","Other wooded land","1","Below-ground biomass","2010","29","Swaziland","2.4",""
"1","Other wooded land","1","Below-ground biomass","2010","128","Sweden","2.2",""
"1","Other wooded land","1","Below-ground biomass","2010","167","Tajikistan","0.1",""
"1","Other wooded land","1","Below-ground biomass","2010","7655420","Timor-Leste","0",""
"1","Other wooded land","1","Below-ground biomass","2010","642354615","Tokelau","0",""
"1","Other wooded land","1","Below-ground biomass","2010","121","Tonga","0",""
"1","Other wooded land","1","Below-ground biomass","2010","199","Trinidad and Tobago","1.26",""
"1","Other wooded land","1","Below-ground biomass","2010","54","Tunisia","0.2",""
"1","Other wooded land","1","Below-ground biomass","2010","85","Singapore","0",""
"1","Other wooded land","1","Below-ground biomass","2010","2","Sierra Leone","2.32",""
"1","Other wooded land","1","Below-ground biomass","2010","71","Senegal","12",""
"1","Other wooded land","1","Below-ground biomass","2010","97","Saudi Arabia","1.88",""
"1","Other wooded land","1","Below-ground biomass","2010","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","1","Below-ground biomass","2010","74","Sudan","268",""
"1","Other wooded land","1","Below-ground biomass","2010","28","South Africa","684",""
"1","Other wooded land","1","Below-ground biomass","2010","154","Slovenia","0.2",""
"1","Other wooded land","1","Below-ground biomass","2010","25","Réunion","0.2",""
"1","Other wooded land","1","Below-ground biomass","2010","10","Rwanda","0.4",""
"1","Other wooded land","1","Below-ground biomass","2010","166","Russian Federation","250",""
"1","Other wooded land","1","Below-ground biomass","2010","165","Republic of Moldova","2.3",""
"1","Other wooded land","1","Below-ground biomass","2010","7655310","San Marino","0",""
"1","Other wooded land","1","Below-ground biomass","2010","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","1","Below-ground biomass","2010","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","1","Below-ground biomass","2010","196","Saint Lucia","0",""
"1","Other wooded land","1","Below-ground biomass","2010","5294032","Palau","0",""
"1","Other wooded land","1","Below-ground biomass","2010","178","Panama","12.4",""
"1","Other wooded land","1","Below-ground biomass","2010","126","Norway","2",""
"1","Other wooded land","1","Below-ground biomass","2010","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","1","Below-ground biomass","2010","150","Poland","0",""
"1","Other wooded land","1","Below-ground biomass","2010","106","Republic of Korea","0",""
"1","Other wooded land","1","Below-ground biomass","2010","118","Papua New Guinea","56",""
"1","Other wooded land","1","Below-ground biomass","2010","84","Philippines","62.4",""
"1","Other wooded land","1","Below-ground biomass","2010","140","Netherlands","0",""
"1","Other wooded land","1","Below-ground biomass","2010","124","New Zealand","45",""
"1","Other wooded land","1","Below-ground biomass","2010","5293372","Nauru","0",""
"1","Other wooded land","1","Below-ground biomass","2010","35","Nepal","22",""
"1","Other wooded land","1","Below-ground biomass","2010","643000372","Norfolk Island","0",""
"1","Other wooded land","1","Below-ground biomass","2010","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","1","Below-ground biomass","2010","70","Niger","23",""
"1","Other wooded land","1","Below-ground biomass","2010","116","Niue","0",""
"1","Other wooded land","2","Dead wood","2005","7665808","Turks and Caicos Islands","0",""
"1","Other wooded land","2","Dead wood","2005","4921972","Tuvalu","0",""
"1","Other wooded land","2","Dead wood","2005","100","United Arab Emirates","0.031",""
"1","Other wooded land","2","Dead wood","2005","143","United Kingdom","0",""
"1","Other wooded land","2","Dead wood","2005","642354615","Tokelau","0",""
"1","Other wooded land","2","Dead wood","2005","121","Tonga","0",""
"1","Other wooded land","2","Dead wood","2005","199","Trinidad and Tobago","0.3",""
"1","Other wooded land","2","Dead wood","2005","99","Turkey","2.675",""
"1","Other wooded land","2","Dead wood","2010","7656243","Aruba","0",""
"1","Other wooded land","2","Dead wood","2010","182","Bermuda","0",""
"1","Other wooded land","2","Dead wood","2010","184","Cayman Islands","0",""
"1","Other wooded land","2","Dead wood","2010","102","China","150.7",""
"1","Other wooded land","2","Dead wood","2005","4054","Western Sahara","0",""
"1","Other wooded land","2","Dead wood","2005","101","Yemen","3.64",""
"1","Other wooded land","2","Dead wood","2010","109","American Samoa","0",""
"1","Other wooded land","2","Dead wood","2010","7656221","Anguilla","0",""
"1","Other wooded land","2","Dead wood","2005","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","2","Dead wood","2005","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","2","Dead wood","2005","97","Saudi Arabia","1.2",""
"1","Other wooded land","2","Dead wood","2005","7655310","San Marino","0",""
"1","Other wooded land","2","Dead wood","2005","166","Russian Federation","450",""
"1","Other wooded land","2","Dead wood","2005","106","Republic of Korea","0",""
"1","Other wooded land","2","Dead wood","2005","196","Saint Lucia","0",""
"1","Other wooded land","2","Dead wood","2005","25","Réunion","0",""
"1","Other wooded land","2","Dead wood","2005","128","Sweden","0.6",""
"1","Other wooded land","2","Dead wood","2005","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","2","Dead wood","2005","7655420","Timor-Leste","0",""
"1","Other wooded land","2","Dead wood","2005","142","Switzerland","0.08",""
"1","Other wooded land","2","Dead wood","2005","85","Singapore","0",""
"1","Other wooded land","2","Dead wood","2005","71","Senegal","2",""
"1","Other wooded land","2","Dead wood","2005","28","South Africa","295",""
"1","Other wooded land","2","Dead wood","2005","154","Slovenia","0",""
"1","Other wooded land","2","Dead wood","2005","140","Netherlands","0",""
"1","Other wooded land","2","Dead wood","2005","124","New Zealand","21",""
"1","Other wooded land","2","Dead wood","2005","7655168","Monaco","0",""
"1","Other wooded land","2","Dead wood","2005","5293372","Nauru","0",""
"1","Other wooded land","2","Dead wood","2005","5293301","Marshall Islands","0",""
"1","Other wooded land","2","Dead wood","2005","4921994","Micronesia (Federated States of)","0",""
"1","Other wooded land","2","Dead wood","2005","34","Maldives","0",""
"1","Other wooded land","2","Dead wood","2005","139","Malta","0",""
"1","Other wooded land","2","Dead wood","2005","84","Philippines","34.1",""
"1","Other wooded land","2","Dead wood","2005","150","Poland","0",""
"1","Other wooded land","2","Dead wood","2005","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","2","Dead wood","2005","5294032","Palau","0",""
"1","Other wooded land","2","Dead wood","2005","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","2","Dead wood","2005","126","Norway","5",""
"1","Other wooded land","2","Dead wood","2005","116","Niue","0",""
"1","Other wooded land","2","Dead wood","2005","643000372","Norfolk Island","0",""
"1","Other wooded land","2","Dead wood","2005","7657948","Holy See","0",""
"1","Other wooded land","2","Dead wood","2005","643000370","Guernsey","0",""
"1","Other wooded land","2","Dead wood","2005","113","Guam","0",""
"1","Other wooded land","2","Dead wood","2005","189","Guadeloupe","0",""
"1","Other wooded land","2","Dead wood","2005","7655146","Gibraltar","0",""
"1","Other wooded land","2","Dead wood","2005","209","French Guiana","0",""
"1","Other wooded land","2","Dead wood","2005","125","Finland","0.486",""
"1","Other wooded land","2","Dead wood","2005","7653870","Falkland Islands","0",""
"1","Other wooded land","2","Dead wood","2005","164","Lithuania","0.1",""
"1","Other wooded land","2","Dead wood","2005","58","Libyan Arab Jamahiriya","0.71",""
"1","Other wooded land","2","Dead wood","2005","94","Lebanon","0",""
"1","Other wooded land","2","Dead wood","2005","93","Kuwait","0",""
"1","Other wooded land","2","Dead wood","2005","114","Kiribati","0",""
"1","Other wooded land","2","Dead wood","2005","643000371","Jersey","0",""
"1","Other wooded land","2","Dead wood","2005","7655849","Isle of Man","0",""
"1","Other wooded land","2","Dead wood","2005","149","Hungary","0",""
"1","Other wooded land","2","Dead wood","2000","100","United Arab Emirates","0.03",""
"1","Other wooded land","2","Dead wood","2000","143","United Kingdom","0",""
"1","Other wooded land","2","Dead wood","2000","4054","Western Sahara","0",""
"1","Other wooded land","2","Dead wood","2000","101","Yemen","3.64",""
"1","Other wooded land","2","Dead wood","2005","109","American Samoa","0",""
"1","Other wooded land","2","Dead wood","2005","7656221","Anguilla","0",""
"1","Other wooded land","2","Dead wood","2005","7656243","Aruba","0",""
"1","Other wooded land","2","Dead wood","2005","182","Bermuda","0",""
"1","Other wooded land","2","Dead wood","2005","184","Cayman Islands","0",""
"1","Other wooded land","2","Dead wood","2005","102","China","148.3",""
"1","Other wooded land","2","Dead wood","2005","110","Cook Islands","0",""
"1","Other wooded land","2","Dead wood","2005","148","Czech Republic","0",""
"1","Other wooded land","2","Dead wood","2005","105","Democratic People's Republic of Korea","0",""
"1","Other wooded land","2","Dead wood","2005","132","Denmark","0.02",""
"1","Other wooded land","2","Dead wood","2005","53","Egypt","0.062",""
"1","Other wooded land","2","Dead wood","2005","159","Estonia","0.198",""
"1","Other wooded land","2","Dead wood","2000","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","2","Dead wood","2000","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","2","Dead wood","2000","97","Saudi Arabia","1.2",""
"1","Other wooded land","2","Dead wood","2000","7655310","San Marino","0",""
"1","Other wooded land","2","Dead wood","2000","85","Singapore","0",""
"1","Other wooded land","2","Dead wood","2000","71","Senegal","2",""
"1","Other wooded land","2","Dead wood","2000","28","South Africa","295",""
"1","Other wooded land","2","Dead wood","2000","154","Slovenia","0.1",""
"1","Other wooded land","2","Dead wood","2000","128","Sweden","0.8",""
"1","Other wooded land","2","Dead wood","2000","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","2","Dead wood","2000","642354615","Tokelau","0",""
"1","Other wooded land","2","Dead wood","2000","7655420","Timor-Leste","0",""
"1","Other wooded land","2","Dead wood","2000","199","Trinidad and Tobago","0.29",""
"1","Other wooded land","2","Dead wood","2000","121","Tonga","0",""
"1","Other wooded land","2","Dead wood","2000","4921972","Tuvalu","0",""
"1","Other wooded land","2","Dead wood","2000","7665808","Turks and Caicos Islands","0",""
"1","Other wooded land","2","Dead wood","2000","5293372","Nauru","0",""
"1","Other wooded land","2","Dead wood","2000","140","Netherlands","0",""
"1","Other wooded land","2","Dead wood","2000","4921994","Micronesia (Federated States of)","0",""
"1","Other wooded land","2","Dead wood","2000","7655168","Monaco","0",""
"1","Other wooded land","2","Dead wood","2000","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","2","Dead wood","2000","126","Norway","5",""
"1","Other wooded land","2","Dead wood","2000","116","Niue","0",""
"1","Other wooded land","2","Dead wood","2000","643000372","Norfolk Island","0",""
"1","Other wooded land","2","Dead wood","2000","84","Philippines","27.1",""
"1","Other wooded land","2","Dead wood","2000","150","Poland","0",""
"1","Other wooded land","2","Dead wood","2000","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","2","Dead wood","2000","5294032","Palau","0",""
"1","Other wooded land","2","Dead wood","2000","25","Réunion","0",""
"1","Other wooded land","2","Dead wood","2000","196","Saint Lucia","0",""
"1","Other wooded land","2","Dead wood","2000","106","Republic of Korea","0",""
"1","Other wooded land","2","Dead wood","2000","166","Russian Federation","400",""
"1","Other wooded land","2","Dead wood","2000","113","Guam","0",""
"1","Other wooded land","2","Dead wood","2000","189","Guadeloupe","0",""
"1","Other wooded land","2","Dead wood","2000","7655146","Gibraltar","0",""
"1","Other wooded land","2","Dead wood","2000","209","French Guiana","0",""
"1","Other wooded land","2","Dead wood","2000","7655849","Isle of Man","0",""
"1","Other wooded land","2","Dead wood","2000","149","Hungary","0",""
"1","Other wooded land","2","Dead wood","2000","7657948","Holy See","0",""
"1","Other wooded land","2","Dead wood","2000","643000370","Guernsey","0",""
"1","Other wooded land","2","Dead wood","2000","58","Libyan Arab Jamahiriya","0.71",""
"1","Other wooded land","2","Dead wood","2000","93","Kuwait","0",""
"1","Other wooded land","2","Dead wood","2000","114","Kiribati","0",""
"1","Other wooded land","2","Dead wood","2000","643000371","Jersey","0",""
"1","Other wooded land","2","Dead wood","2000","5293301","Marshall Islands","0",""
"1","Other wooded land","2","Dead wood","2000","139","Malta","0",""
"1","Other wooded land","2","Dead wood","2000","34","Maldives","0",""
"1","Other wooded land","2","Dead wood","2000","164","Lithuania","0.1",""
"1","Other wooded land","2","Dead wood","2010","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","2","Dead wood","2010","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","2","Dead wood","2010","25","Réunion","0",""
"1","Other wooded land","2","Dead wood","2010","196","Saint Lucia","0",""
"1","Other wooded land","2","Dead wood","2010","71","Senegal","2",""
"1","Other wooded land","2","Dead wood","2010","85","Singapore","0",""
"1","Other wooded land","2","Dead wood","2010","7655310","San Marino","0",""
"1","Other wooded land","2","Dead wood","2010","97","Saudi Arabia","1.2",""
"1","Other wooded land","2","Dead wood","2010","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","2","Dead wood","2010","5294032","Palau","0",""
"1","Other wooded land","2","Dead wood","2010","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","2","Dead wood","2010","126","Norway","5",""
"1","Other wooded land","2","Dead wood","2010","106","Republic of Korea","0",""
"1","Other wooded land","2","Dead wood","2010","166","Russian Federation","500",""
"1","Other wooded land","2","Dead wood","2010","84","Philippines","41.2",""
"1","Other wooded land","2","Dead wood","2010","150","Poland","0",""
"1","Other wooded land","2","Dead wood","2010","100","United Arab Emirates","0.033",""
"1","Other wooded land","2","Dead wood","2010","4921972","Tuvalu","0",""
"1","Other wooded land","2","Dead wood","2010","7665808","Turks and Caicos Islands","0",""
"1","Other wooded land","2","Dead wood","2010","99","Turkey","2.727",""
"1","Other wooded land","2","Dead wood","2010","101","Yemen","3.64",""
"1","Other wooded land","2","Dead wood","2010","4054","Western Sahara","0",""
"1","Other wooded land","2","Dead wood","2010","143","United Kingdom","0",""
"1","Other wooded land","2","Dead wood","2010","128","Sweden","0.6",""
"1","Other wooded land","2","Dead wood","2010","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","2","Dead wood","2010","28","South Africa","295",""
"1","Other wooded land","2","Dead wood","2010","154","Slovenia","0",""
"1","Other wooded land","2","Dead wood","2010","199","Trinidad and Tobago","0.32",""
"1","Other wooded land","2","Dead wood","2010","121","Tonga","0",""
"1","Other wooded land","2","Dead wood","2010","642354615","Tokelau","0",""
"1","Other wooded land","2","Dead wood","2010","7655420","Timor-Leste","0",""
"1","Other wooded land","2","Dead wood","2010","209","French Guiana","0",""
"1","Other wooded land","2","Dead wood","2010","7655146","Gibraltar","0",""
"1","Other wooded land","2","Dead wood","2010","189","Guadeloupe","0",""
"1","Other wooded land","2","Dead wood","2010","113","Guam","0",""
"1","Other wooded land","2","Dead wood","2010","643000370","Guernsey","0",""
"1","Other wooded land","2","Dead wood","2010","7657948","Holy See","0",""
"1","Other wooded land","2","Dead wood","2010","149","Hungary","0",""
"1","Other wooded land","2","Dead wood","2010","7655849","Isle of Man","0",""
"1","Other wooded land","2","Dead wood","2010","110","Cook Islands","0",""
"1","Other wooded land","2","Dead wood","2010","148","Czech Republic","0",""
"1","Other wooded land","2","Dead wood","2010","105","Democratic People's Republic of Korea","0",""
"1","Other wooded land","2","Dead wood","2010","132","Denmark","0.02",""
"1","Other wooded land","2","Dead wood","2010","53","Egypt","0.062",""
"1","Other wooded land","2","Dead wood","2010","159","Estonia","0.256",""
"1","Other wooded land","2","Dead wood","2010","7653870","Falkland Islands","0",""
"1","Other wooded land","2","Dead wood","2010","125","Finland","0.486",""
"1","Other wooded land","2","Dead wood","2010","4921994","Micronesia (Federated States of)","0",""
"1","Other wooded land","2","Dead wood","2010","5293301","Marshall Islands","0",""
"1","Other wooded land","2","Dead wood","2010","5293372","Nauru","0",""
"1","Other wooded land","2","Dead wood","2010","7655168","Monaco","0",""
"1","Other wooded land","2","Dead wood","2010","124","New Zealand","21",""
"1","Other wooded land","2","Dead wood","2010","140","Netherlands","0",""
"1","Other wooded land","2","Dead wood","2010","643000372","Norfolk Island","0",""
"1","Other wooded land","2","Dead wood","2010","116","Niue","0",""
"1","Other wooded land","2","Dead wood","2010","114","Kiribati","0",""
"1","Other wooded land","2","Dead wood","2010","643000371","Jersey","0",""
"1","Other wooded land","2","Dead wood","2010","94","Lebanon","0",""
"1","Other wooded land","2","Dead wood","2010","93","Kuwait","0",""
"1","Other wooded land","2","Dead wood","2010","164","Lithuania","0.1",""
"1","Other wooded land","2","Dead wood","2010","58","Libyan Arab Jamahiriya","0.71",""
"1","Other wooded land","2","Dead wood","2010","139","Malta","0",""
