"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"0","Forest","5","Soil carbon","2000","209","French Guiana","731",""
"0","Forest","5","Soil carbon","2000","7653870","Falkland Islands","0",""
"0","Forest","5","Soil carbon","2000","125","Finland","3954",""
"0","Forest","5","Soil carbon","2000","160","Georgia","191.1",""
"0","Forest","5","Soil carbon","2000","134","Germany","858",""
"0","Forest","5","Soil carbon","2000","9","Gabon","1430",""
"0","Forest","5","Soil carbon","2000","66","Gambia","14.29",""
"0","Forest","5","Soil carbon","2000","190","Haiti","5.1",""
"0","Forest","5","Soil carbon","2000","210","Guyana","669",""
"0","Forest","5","Soil carbon","2000","127","Iceland","1.699",""
"0","Forest","5","Soil carbon","2000","7657948","Holy See","0",""
"0","Forest","5","Soil carbon","2000","7655146","Gibraltar","0",""
"0","Forest","5","Soil carbon","2000","76","Ghana","286",""
"0","Forest","5","Soil carbon","2000","67","Guinea-Bissau","100",""
"0","Forest","5","Soil carbon","2000","189","Guadeloupe","7.4",""
"0","Forest","5","Soil carbon","2000","92","Jordan","3.023",""
"0","Forest","5","Soil carbon","2000","191","Jamaica","20.63",""
"0","Forest","5","Soil carbon","2000","162","Kyrgyzstan","32.6",""
"0","Forest","5","Soil carbon","2000","73","Kenya","232.8",""
"0","Forest","5","Soil carbon","2000","136","Ireland","282.39",""
"0","Forest","5","Soil carbon","2000","33","India","3836",""
"0","Forest","5","Soil carbon","2000","137","Italy","739",""
"0","Forest","5","Soil carbon","2000","91","Israel","4.02",""
"0","Forest","5","Soil carbon","2000","131","Luxembourg","7.4",""
"0","Forest","5","Soil carbon","2000","23","Madagascar","617",""
"0","Forest","5","Soil carbon","2000","15","Malawi","168",""
"0","Forest","5","Soil carbon","2000","68","Mali","465",""
"0","Forest","5","Soil carbon","2000","163","Latvia","240.89",""
"0","Forest","5","Soil carbon","2000","27","Lesotho","1.43",""
"0","Forest","5","Soil carbon","2000","78","Liberia","217.56",""
"0","Forest","5","Soil carbon","2000","164","Lithuania","145.4",""
"0","Forest","5","Soil carbon","2000","7655168","Monaco","0",""
"0","Forest","5","Soil carbon","2000","57","Morocco","151",""
"0","Forest","5","Soil carbon","2000","16","Mozambique","1277",""
"0","Forest","5","Soil carbon","2000","17","Namibia","248.99",""
"0","Forest","5","Soil carbon","2000","192","Martinique","2",""
"0","Forest","5","Soil carbon","2000","69","Mauritania","9.8",""
"0","Forest","5","Soil carbon","2000","24","Mauritius","2.71",""
"0","Forest","5","Soil carbon","2000","176","Mexico","4481",""
"0","Forest","5","Soil carbon","2000","96","Qatar","0",""
"0","Forest","5","Soil carbon","2000","84","Philippines","462.63",""
"0","Forest","5","Soil carbon","2000","212","Peru","3461",""
"0","Forest","5","Soil carbon","2000","1","Nigeria","617",""
"0","Forest","5","Soil carbon","2000","70","Niger","46",""
"0","Forest","5","Soil carbon","2000","115","New Caledonia","58.34",""
"0","Forest","5","Soil carbon","2000","140","Netherlands","39",""
"0","Forest","5","Soil carbon","2000","5293372","Nauru","0",""
"0","Forest","5","Soil carbon","2000","11","Sao Tome and Principe","1.3",""
"0","Forest","5","Soil carbon","2000","7655310","San Marino","0",""
"0","Forest","5","Soil carbon","2000","643000373","Saint-Barth?lemy","0",""
"0","Forest","5","Soil carbon","2000","25","R?union","1.5",""
"0","Forest","5","Soil carbon","2000","10","Rwanda","16.168",""
"0","Forest","5","Soil carbon","2000","166","Russian Federation","78000",""
"0","Forest","5","Soil carbon","2000","152","Romania","578.1",""
"0","Forest","5","Soil carbon","2000","106","Republic of Korea","427",""
"0","Forest","5","Soil carbon","2000","74","Sudan","2467",""
"0","Forest","5","Soil carbon","2000","213","Suriname","694.4",""
"0","Forest","5","Soil carbon","2000","154","Slovenia","121.5",""
"0","Forest","5","Soil carbon","2000","28","South Africa","582.2",""
"0","Forest","5","Soil carbon","2000","2","Sierra Leone","137.33",""
"0","Forest","5","Soil carbon","2000","153","Slovakia","270.5",""
"0","Forest","5","Soil carbon","2000","97","Saudi Arabia","34.21",""
"0","Forest","5","Soil carbon","2000","26","Seychelles","1.59",""
"0","Forest","5","Soil carbon","2000","121","Tonga","0.6",""
"0","Forest","5","Soil carbon","2000","199","Trinidad and Tobago","11.87",""
"0","Forest","5","Soil carbon","2000","167","Tajikistan","32",""
"0","Forest","5","Soil carbon","2000","642354615","Tokelau","0",""
"0","Forest","5","Soil carbon","2000","128","Sweden","2209",""
"0","Forest","5","Soil carbon","2000","142","Switzerland","91",""
"0","Forest","5","Soil carbon","2000","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","5","Soil carbon","2000","29","Swaziland","9.8",""
"0","Forest","5","Soil carbon","2000","79","Viet Nam","551",""
"0","Forest","5","Soil carbon","2000","101","Yemen","19.22",""
"0","Forest","5","Soil carbon","2000","20","Zambia","2403.3",""
"0","Forest","5","Soil carbon","2000","21","Zimbabwe","661",""
"0","Forest","5","Soil carbon","2005","144","Albania","68.9",""
"0","Forest","5","Soil carbon","2005","45","Algeria","58",""
"0","Forest","5","Soil carbon","2005","13","Angola","2069",""
"0","Forest","5","Soil carbon","2005","215","Argentina","1349",""
"0","Forest","5","Soil carbon","2000","54","Tunisia","25.9",""
"0","Forest","5","Soil carbon","2000","99","Turkey","344.974",""
"0","Forest","5","Soil carbon","2000","168","Turkmenistan","79",""
"0","Forest","5","Soil carbon","2000","56","Uganda","251.5",""
"0","Forest","5","Soil carbon","2000","169","Ukraine","237.8",""
"0","Forest","5","Soil carbon","2000","143","United Kingdom","702",""
"0","Forest","5","Soil carbon","2000","19","United Republic of Tanzania","1761",""
"0","Forest","5","Soil carbon","2000","200","United States of America","15455",""
"0","Forest","5","Soil carbon","2005","81","Brunei Darussalam","20.23",""
"0","Forest","5","Soil carbon","2005","206","Brazil","53244",""
"0","Forest","5","Soil carbon","2005","63","Burkina Faso","208",""
"0","Forest","5","Soil carbon","2005","146","Bulgaria","347",""
"0","Forest","5","Soil carbon","2005","38","Cambodia","408",""
"0","Forest","5","Soil carbon","2005","4","Burundi","11.8",""
"0","Forest","5","Soil carbon","2005","203","Canada","19723",""
"0","Forest","5","Soil carbon","2005","5","Cameroon","1366",""
"0","Forest","5","Soil carbon","2005","123","Australia","5506",""
"0","Forest","5","Soil carbon","2005","156","Armenia","10.37",""
"0","Forest","5","Soil carbon","2005","130","Belgium","47.78",""
"0","Forest","5","Soil carbon","2005","158","Belarus","499.8",""
"0","Forest","5","Soil carbon","2005","32","Bhutan","223",""
"0","Forest","5","Soil carbon","2005","55","Benin","312.7",""
"0","Forest","5","Soil carbon","2005","14","Botswana","1449",""
"0","Forest","5","Soil carbon","2005","205","Bolivia (plurinational state of)","3818",""
"0","Forest","5","Soil carbon","2005","72","Djibouti","0.196",""
"0","Forest","5","Soil carbon","2005","53","Egypt","2.343",""
"0","Forest","5","Soil carbon","2005","75","C?te d'Ivoire","584",""
"0","Forest","5","Soil carbon","2005","12","Democratic Republic of the Congo","10120",""
"0","Forest","5","Soil carbon","2005","60","Ethiopia","845",""
"0","Forest","5","Soil carbon","2005","7653870","Falkland Islands","0",""
"0","Forest","5","Soil carbon","2005","8","Equatorial Guinea","109.5",""
"0","Forest","5","Soil carbon","2005","159","Estonia","351.224",""
"0","Forest","5","Soil carbon","2005","65","Chad","453",""
"0","Forest","5","Soil carbon","2005","216","Chile","802.1",""
"0","Forest","5","Soil carbon","2005","64","Cape Verde","2.93",""
"0","Forest","5","Soil carbon","2005","6","Central African Republic","1479",""
"0","Forest","5","Soil carbon","2005","88","Cyprus","3.889",""
"0","Forest","5","Soil carbon","2005","148","Czech Republic","169.4",""
"0","Forest","5","Soil carbon","2005","22","Comoros","0.25",""
"0","Forest","5","Soil carbon","2005","7","Congo","1056",""
"0","Forest","5","Soil carbon","2005","210","Guyana","669",""
"0","Forest","5","Soil carbon","2005","67","Guinea-Bissau","97",""
"0","Forest","5","Soil carbon","2005","189","Guadeloupe","7.3",""
"0","Forest","5","Soil carbon","2005","7655146","Gibraltar","0",""
"0","Forest","5","Soil carbon","2005","33","India","3972",""
"0","Forest","5","Soil carbon","2005","127","Iceland","2.361",""
"0","Forest","5","Soil carbon","2005","7657948","Holy See","0",""
"0","Forest","5","Soil carbon","2005","190","Haiti","4.9",""
"0","Forest","5","Soil carbon","2005","9","Gabon","1430",""
"0","Forest","5","Soil carbon","2005","209","French Guiana","729",""
"0","Forest","5","Soil carbon","2005","133","France","1105",""
"0","Forest","5","Soil carbon","2005","125","Finland","3848",""
"0","Forest","5","Soil carbon","2005","76","Ghana","259",""
"0","Forest","5","Soil carbon","2005","134","Germany","858",""
"0","Forest","5","Soil carbon","2005","160","Georgia","191.1",""
"0","Forest","5","Soil carbon","2005","66","Gambia","14.57",""
"0","Forest","5","Soil carbon","2005","131","Luxembourg","7.4",""
"0","Forest","5","Soil carbon","2005","23","Madagascar","603",""
"0","Forest","5","Soil carbon","2005","15","Malawi","160",""
"0","Forest","5","Soil carbon","2005","68","Mali","451",""
"0","Forest","5","Soil carbon","2005","94","Lebanon","5.078",""
"0","Forest","5","Soil carbon","2005","27","Lesotho","1.46",""
"0","Forest","5","Soil carbon","2005","78","Liberia","210.51",""
"0","Forest","5","Soil carbon","2005","164","Lithuania","152.7",""
"0","Forest","5","Soil carbon","2005","92","Jordan","3.023",""
"0","Forest","5","Soil carbon","2005","73","Kenya","228.9",""
"0","Forest","5","Soil carbon","2005","162","Kyrgyzstan","33",""
"0","Forest","5","Soil carbon","2005","163","Latvia","245.03",""
"0","Forest","5","Soil carbon","2005","136","Ireland","281.45",""
"0","Forest","5","Soil carbon","2005","91","Israel","4.07",""
"0","Forest","5","Soil carbon","2005","137","Italy","773.4",""
"0","Forest","5","Soil carbon","2005","191","Jamaica","20.51",""
"0","Forest","5","Soil carbon","2005","212","Peru","3437",""
"0","Forest","5","Soil carbon","2005","1","Nigeria","521",""
"0","Forest","5","Soil carbon","2005","96","Qatar","0",""
"0","Forest","5","Soil carbon","2005","84","Philippines","480.42",""
"0","Forest","5","Soil carbon","2005","140","Netherlands","40",""
"0","Forest","5","Soil carbon","2005","5293372","Nauru","0",""
"0","Forest","5","Soil carbon","2005","70","Niger","44",""
"0","Forest","5","Soil carbon","2005","115","New Caledonia","58.34",""
"0","Forest","5","Soil carbon","2005","57","Morocco","183",""
"0","Forest","5","Soil carbon","2005","7655168","Monaco","0",""
"0","Forest","5","Soil carbon","2005","17","Namibia","237.49",""
"0","Forest","5","Soil carbon","2005","16","Mozambique","1242",""
"0","Forest","5","Soil carbon","2005","69","Mauritania","8.3",""
"0","Forest","5","Soil carbon","2005","192","Martinique","2",""
"0","Forest","5","Soil carbon","2005","176","Mexico","4408",""
"0","Forest","5","Soil carbon","2005","24","Mauritius","2.44",""
"0","Forest","5","Soil carbon","2005","74","Sudan","2458",""
"0","Forest","5","Soil carbon","2005","213","Suriname","694.4",""
"0","Forest","5","Soil carbon","2005","154","Slovenia","122.4",""
"0","Forest","5","Soil carbon","2005","28","South Africa","582.2",""
"0","Forest","5","Soil carbon","2005","2","Sierra Leone","132.73",""
"0","Forest","5","Soil carbon","2005","153","Slovakia","270.5",""
"0","Forest","5","Soil carbon","2005","97","Saudi Arabia","34.21",""
"0","Forest","5","Soil carbon","2005","26","Seychelles","1.59",""
"0","Forest","5","Soil carbon","2005","7655310","San Marino","0",""
"0","Forest","5","Soil carbon","2005","11","Sao Tome and Principe","1.3",""
"0","Forest","5","Soil carbon","2005","25","R?union","1.5",""
"0","Forest","5","Soil carbon","2005","643000373","Saint-Barth?lemy","0",""
"0","Forest","5","Soil carbon","2005","166","Russian Federation","78000",""
"0","Forest","5","Soil carbon","2005","10","Rwanda","18.095",""
"0","Forest","5","Soil carbon","2005","106","Republic of Korea","425",""
"0","Forest","5","Soil carbon","2005","152","Romania","580.37",""
"0","Forest","5","Soil carbon","2005","200","United States of America","15482",""
"0","Forest","5","Soil carbon","2005","19","United Republic of Tanzania","1666",""
"0","Forest","5","Soil carbon","2005","143","United Kingdom","718",""
"0","Forest","5","Soil carbon","2005","169","Ukraine","238.6",""
"0","Forest","5","Soil carbon","2005","56","Uganda","222.9",""
"0","Forest","5","Soil carbon","2005","168","Turkmenistan","79",""
"0","Forest","5","Soil carbon","2005","99","Turkey","365.158",""
"0","Forest","5","Soil carbon","2005","54","Tunisia","28.6",""
"0","Forest","5","Soil carbon","2005","199","Trinidad and Tobago","11.68",""
"0","Forest","5","Soil carbon","2005","121","Tonga","0.6",""
"0","Forest","5","Soil carbon","2005","642354615","Tokelau","0",""
"0","Forest","5","Soil carbon","2005","167","Tajikistan","28",""
"0","Forest","5","Soil carbon","2005","142","Switzerland","93",""
"0","Forest","5","Soil carbon","2005","128","Sweden","2206.2",""
"0","Forest","5","Soil carbon","2005","29","Swaziland","10.3",""
"0","Forest","5","Soil carbon","2005","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","4","Carbon in living biomass","2010","105","Democratic People's Republic of Korea","171",""
"0","Forest","4","Carbon in living biomass","2010","12","Democratic Republic of the Congo","19639",""
"0","Forest","4","Carbon in living biomass","2010","148","Czech Republic","355.5",""
"0","Forest","4","Carbon in living biomass","2010","75","C?te d'Ivoire","1842",""
"0","Forest","4","Carbon in living biomass","2010","187","Dominican Republic","113.5",""
"0","Forest","4","Carbon in living biomass","2010","53","Egypt","6.964",""
"0","Forest","4","Carbon in living biomass","2010","132","Denmark","36.9",""
"0","Forest","4","Carbon in living biomass","2010","72","Djibouti","0.23",""
"0","Forest","4","Carbon in living biomass","2010","60","Ethiopia","219",""
"0","Forest","4","Carbon in living biomass","2010","7653870","Falkland Islands","0",""
"0","Forest","4","Carbon in living biomass","2010","8","Equatorial Guinea","202.8",""
"0","Forest","4","Carbon in living biomass","2010","159","Estonia","165.036",""
"0","Forest","4","Carbon in living biomass","2010","209","French Guiana","1651",""
"0","Forest","4","Carbon in living biomass","2010","112","French Polynesia","20.51",""
"0","Forest","4","Carbon in living biomass","2010","125","Finland","832.4",""
"0","Forest","4","Carbon in living biomass","2010","133","France","1208",""
"0","Forest","4","Carbon in living biomass","2010","203","Canada","13909",""
"0","Forest","4","Carbon in living biomass","2010","5","Cameroon","2696",""
"0","Forest","4","Carbon in living biomass","2010","38","Cambodia","464",""
"0","Forest","4","Carbon in living biomass","2010","4","Burundi","16.5",""
"0","Forest","4","Carbon in living biomass","2010","216","Chile","1348.5",""
"0","Forest","4","Carbon in living biomass","2010","65","Chad","635",""
"0","Forest","4","Carbon in living biomass","2010","6","Central African Republic","2861",""
"0","Forest","4","Carbon in living biomass","2010","64","Cape Verde","4.9",""
"0","Forest","4","Carbon in living biomass","2010","7","Congo","3438",""
"0","Forest","4","Carbon in living biomass","2010","22","Comoros","0.35",""
"0","Forest","4","Carbon in living biomass","2010","207","Colombia","6805",""
"0","Forest","4","Carbon in living biomass","2010","102","China","6202.9",""
"0","Forest","4","Carbon in living biomass","2010","88","Cyprus","3.043",""
"0","Forest","4","Carbon in living biomass","2010","185","Cuba","226",""
"0","Forest","4","Carbon in living biomass","2010","147","Croatia","253.08",""
"0","Forest","4","Carbon in living biomass","2010","172","Costa Rica","237.8",""
"0","Forest","4","Carbon in living biomass","2010","175","Honduras","330",""
"0","Forest","4","Carbon in living biomass","2010","149","Hungary","142",""
"0","Forest","4","Carbon in living biomass","2010","127","Iceland","0.267",""
"0","Forest","4","Carbon in living biomass","2010","33","India","2800",""
"0","Forest","4","Carbon in living biomass","2010","82","Indonesia","13017",""
"0","Forest","4","Carbon in living biomass","2010","89","Iran (Islamic Republic of)","258",""
"0","Forest","4","Carbon in living biomass","2010","136","Ireland","22.6",""
"0","Forest","4","Carbon in living biomass","2010","91","Israel","4.7",""
"0","Forest","4","Carbon in living biomass","2010","137","Italy","557.9",""
"0","Forest","4","Carbon in living biomass","2010","191","Jamaica","47.65",""
"0","Forest","4","Carbon in living biomass","2010","92","Jordan","2.36",""
"0","Forest","4","Carbon in living biomass","2010","161","Kazakhstan","136.79",""
"0","Forest","4","Carbon in living biomass","2010","73","Kenya","476.2",""
"0","Forest","4","Carbon in living biomass","2010","162","Kyrgyzstan","56",""
"0","Forest","4","Carbon in living biomass","2010","39","Lao People's Democratic Republic","1074",""
"0","Forest","4","Carbon in living biomass","2010","163","Latvia","271.56",""
"0","Forest","4","Carbon in living biomass","2010","66","Gambia","31.56",""
"0","Forest","4","Carbon in living biomass","2010","9","Gabon","2710",""
"0","Forest","4","Carbon in living biomass","2010","134","Germany","1405",""
"0","Forest","4","Carbon in living biomass","2010","160","Georgia","212.25",""
"0","Forest","4","Carbon in living biomass","2010","7655146","Gibraltar","0",""
"0","Forest","4","Carbon in living biomass","2010","76","Ghana","380.9",""
"0","Forest","4","Carbon in living biomass","2010","188","Grenada","1.078",""
"0","Forest","4","Carbon in living biomass","2010","135","Greece","80",""
"0","Forest","4","Carbon in living biomass","2010","113","Guam","1.79863",""
"0","Forest","4","Carbon in living biomass","2010","189","Guadeloupe","12.4",""
"0","Forest","4","Carbon in living biomass","2010","77","Guinea","619",""
"0","Forest","4","Carbon in living biomass","2010","174","Guatemala","281.3",""
"0","Forest","4","Carbon in living biomass","2010","210","Guyana","1629",""
"0","Forest","4","Carbon in living biomass","2010","67","Guinea-Bissau","96",""
"0","Forest","4","Carbon in living biomass","2010","7657948","Holy See","0",""
"0","Forest","4","Carbon in living biomass","2010","190","Haiti","5.47",""
"0","Forest","4","Carbon in living biomass","2010","16","Mozambique","1692",""
"0","Forest","4","Carbon in living biomass","2010","40","Myanmar","1653",""
"0","Forest","4","Carbon in living biomass","2010","643000290","Montenegro","33.3",""
"0","Forest","4","Carbon in living biomass","2010","57","Morocco","222.78",""
"0","Forest","4","Carbon in living biomass","2010","7655168","Monaco","0",""
"0","Forest","4","Carbon in living biomass","2010","107","Mongolia","583",""
"0","Forest","4","Carbon in living biomass","2010","176","Mexico","2043",""
"0","Forest","4","Carbon in living biomass","2010","4921994","Micronesia (Federated States of)","20.38",""
"0","Forest","4","Carbon in living biomass","2010","177","Nicaragua","349.3",""
"0","Forest","4","Carbon in living biomass","2010","70","Niger","37",""
"0","Forest","4","Carbon in living biomass","2010","115","New Caledonia","60.49",""
"0","Forest","4","Carbon in living biomass","2010","124","New Zealand","1292",""
"0","Forest","4","Carbon in living biomass","2010","35","Nepal","484",""
"0","Forest","4","Carbon in living biomass","2010","140","Netherlands","27.7",""
"0","Forest","4","Carbon in living biomass","2010","17","Namibia","210.23",""
"0","Forest","4","Carbon in living biomass","2010","5293372","Nauru","0",""
"0","Forest","4","Carbon in living biomass","2010","23","Madagascar","1626",""
"0","Forest","4","Carbon in living biomass","2010","131","Luxembourg","9.36",""
"0","Forest","4","Carbon in living biomass","2010","164","Lithuania","152.5",""
"0","Forest","4","Carbon in living biomass","2010","138","Liechtenstein","0.51",""
"0","Forest","4","Carbon in living biomass","2010","58","Libyan Arab Jamahiriya","6.05",""
"0","Forest","4","Carbon in living biomass","2010","78","Liberia","584.94",""
"0","Forest","4","Carbon in living biomass","2010","27","Lesotho","2.32",""
"0","Forest","4","Carbon in living biomass","2010","94","Lebanon","1.733",""
"0","Forest","4","Carbon in living biomass","2010","24","Mauritius","2.27",""
"0","Forest","4","Carbon in living biomass","2010","69","Mauritania","7.3",""
"0","Forest","4","Carbon in living biomass","2010","192","Martinique","8.4",""
"0","Forest","4","Carbon in living biomass","2010","5293301","Marshall Islands","2.31",""
"0","Forest","4","Carbon in living biomass","2010","139","Malta","0.06",""
"0","Forest","4","Carbon in living biomass","2010","68","Mali","281.74",""
"0","Forest","4","Carbon in living biomass","2010","83","Malaysia","3212",""
"0","Forest","4","Carbon in living biomass","2010","15","Malawi","144",""
"0","Forest","4","Carbon in living biomass","2010","7655310","San Marino","0",""
"0","Forest","4","Carbon in living biomass","2010","11","Sao Tome and Principe","3.81",""
"0","Forest","4","Carbon in living biomass","2010","97","Saudi Arabia","5.93",""
"0","Forest","4","Carbon in living biomass","2010","71","Senegal","340",""
"0","Forest","4","Carbon in living biomass","2010","166","Russian Federation","32500",""
"0","Forest","4","Carbon in living biomass","2010","10","Rwanda","39.48",""
"0","Forest","4","Carbon in living biomass","2010","25","R?union","6",""
"0","Forest","4","Carbon in living biomass","2010","643000373","Saint-Barth?lemy","0",""
"0","Forest","4","Carbon in living biomass","2010","154","Slovenia","178.3",""
"0","Forest","4","Carbon in living biomass","2010","120","Solomon Islands","181.9",""
"0","Forest","4","Carbon in living biomass","2010","46","Somalia","394",""
"0","Forest","4","Carbon in living biomass","2010","28","South Africa","806.9",""
"0","Forest","4","Carbon in living biomass","2010","155","Serbia","239.7",""
"0","Forest","4","Carbon in living biomass","2010","26","Seychelles","3.57",""
"0","Forest","4","Carbon in living biomass","2010","2","Sierra Leone","216.07",""
"0","Forest","4","Carbon in living biomass","2010","153","Slovakia","211.2",""
"0","Forest","4","Carbon in living biomass","2010","178","Panama","367.4",""
"0","Forest","4","Carbon in living biomass","2010","5294032","Palau","10.66",""
"0","Forest","4","Carbon in living biomass","2010","212","Peru","8559",""
"0","Forest","4","Carbon in living biomass","2010","118","Papua New Guinea","2306.2",""
"0","Forest","4","Carbon in living biomass","2010","5293394","Northern Mariana Islands","3.04",""
"0","Forest","4","Carbon in living biomass","2010","1","Nigeria","1085",""
"0","Forest","4","Carbon in living biomass","2010","36","Pakistan","213",""
"0","Forest","4","Carbon in living biomass","2010","126","Norway","395",""
"0","Forest","4","Carbon in living biomass","2010","106","Republic of Korea","268",""
"0","Forest","4","Carbon in living biomass","2010","96","Qatar","0",""
"0","Forest","4","Carbon in living biomass","2010","152","Romania","618.05",""
"0","Forest","4","Carbon in living biomass","2010","165","Republic of Moldova","28.9",""
"0","Forest","4","Carbon in living biomass","2010","150","Poland","968",""
"0","Forest","4","Carbon in living biomass","2010","84","Philippines","663.42",""
"0","Forest","4","Carbon in living biomass","2010","7665786","Puerto Rico","28.046",""
"0","Forest","4","Carbon in living biomass","2010","141","Portugal","102",""
"0","Forest","4","Carbon in living biomass","2010","101","Yemen","5.16",""
"0","Forest","4","Carbon in living biomass","2010","4054","Western Sahara","32.65",""
"0","Forest","4","Carbon in living biomass","2010","79","Viet Nam","992",""
"0","Forest","4","Carbon in living biomass","2010","170","Uzbekistan","19.3",""
"0","Forest","5","Soil carbon","1990","45","Algeria","63",""
"0","Forest","5","Soil carbon","1990","144","Albania","69",""
"0","Forest","4","Carbon in living biomass","2010","21","Zimbabwe","491.51",""
"0","Forest","4","Carbon in living biomass","2010","20","Zambia","2415.96",""
"0","Forest","4","Carbon in living biomass","2010","100","United Arab Emirates","15.85",""
"0","Forest","4","Carbon in living biomass","2010","169","Ukraine","761",""
"0","Forest","4","Carbon in living biomass","2010","56","Uganda","108.8",""
"0","Forest","4","Carbon in living biomass","2010","168","Turkmenistan","11.7",""
"0","Forest","4","Carbon in living biomass","2010","200","United States of America","19308",""
"0","Forest","4","Carbon in living biomass","2010","202","United States Virgin Islands","0.54",""
"0","Forest","4","Carbon in living biomass","2010","19","United Republic of Tanzania","2019",""
"0","Forest","4","Carbon in living biomass","2010","143","United Kingdom","136",""
"0","Forest","4","Carbon in living biomass","2010","151","The former Yugoslav Republic of Macedonia","60.4",""
"0","Forest","4","Carbon in living biomass","2010","642354615","Tokelau","0",""
"0","Forest","4","Carbon in living biomass","2010","167","Tajikistan","2.8",""
"0","Forest","4","Carbon in living biomass","2010","41","Thailand","881",""
"0","Forest","4","Carbon in living biomass","2010","54","Tunisia","9.3",""
"0","Forest","4","Carbon in living biomass","2010","99","Turkey","821.846",""
"0","Forest","4","Carbon in living biomass","2010","121","Tonga","1.03",""
"0","Forest","4","Carbon in living biomass","2010","199","Trinidad and Tobago","19.17",""
"0","Forest","4","Carbon in living biomass","2010","74","Sudan","1392",""
"0","Forest","4","Carbon in living biomass","2010","213","Suriname","3164.5",""
"0","Forest","4","Carbon in living biomass","2010","50","Spain","421.84",""
"0","Forest","4","Carbon in living biomass","2010","37","Sri Lanka","60.85",""
"0","Forest","4","Carbon in living biomass","2010","128","Sweden","1255.3",""
"0","Forest","4","Carbon in living biomass","2010","142","Switzerland","143",""
"0","Forest","4","Carbon in living biomass","2010","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","4","Carbon in living biomass","2010","29","Swaziland","22",""
"0","Forest","5","Soil carbon","1990","88","Cyprus","3.625",""
"0","Forest","5","Soil carbon","1990","7","Congo","1068",""
"0","Forest","5","Soil carbon","1990","75","C?te d'Ivoire","573",""
"0","Forest","5","Soil carbon","1990","148","Czech Republic","168.3",""
"0","Forest","5","Soil carbon","1990","72","Djibouti","0.196",""
"0","Forest","5","Soil carbon","1990","12","Democratic Republic of the Congo","10423",""
"0","Forest","5","Soil carbon","1990","8","Equatorial Guinea","120.9",""
"0","Forest","5","Soil carbon","1990","53","Egypt","1.533",""
"0","Forest","5","Soil carbon","1990","5","Cameroon","1581",""
"0","Forest","5","Soil carbon","1990","38","Cambodia","492",""
"0","Forest","5","Soil carbon","1990","64","Cape Verde","2.02",""
"0","Forest","5","Soil carbon","1990","203","Canada","19691",""
"0","Forest","5","Soil carbon","1990","65","Chad","498",""
"0","Forest","5","Soil carbon","1990","6","Central African Republic","1508",""
"0","Forest","5","Soil carbon","1990","22","Comoros","0.56",""
"0","Forest","5","Soil carbon","1990","216","Chile","763.15",""
"0","Forest","5","Soil carbon","1990","32","Bhutan","212",""
"0","Forest","5","Soil carbon","1990","205","Bolivia (plurinational state of)","4082",""
"0","Forest","5","Soil carbon","1990","14","Botswana","1504",""
"0","Forest","5","Soil carbon","1990","206","Brazil","57852",""
"0","Forest","5","Soil carbon","1990","81","Brunei Darussalam","23.66",""
"0","Forest","5","Soil carbon","1990","146","Bulgaria","316",""
"0","Forest","5","Soil carbon","1990","63","Burkina Faso","240",""
"0","Forest","5","Soil carbon","1990","4","Burundi","18.8",""
"0","Forest","5","Soil carbon","1990","13","Angola","2134",""
"0","Forest","5","Soil carbon","1990","215","Argentina","1492",""
"0","Forest","5","Soil carbon","1990","156","Armenia","12.8",""
"0","Forest","5","Soil carbon","1990","123","Australia","5506",""
"0","Forest","5","Soil carbon","1990","129","Austria","463",""
"0","Forest","5","Soil carbon","1990","158","Belarus","460.8",""
"0","Forest","5","Soil carbon","1990","130","Belgium","47.36",""
"0","Forest","5","Soil carbon","1990","55","Benin","374.4",""
"0","Forest","5","Soil carbon","1990","23","Madagascar","643",""
"0","Forest","5","Soil carbon","1990","131","Luxembourg","7.31",""
"0","Forest","5","Soil carbon","1990","164","Lithuania","140",""
"0","Forest","5","Soil carbon","1990","78","Liberia","231.66",""
"0","Forest","5","Soil carbon","1990","27","Lesotho","1.36",""
"0","Forest","5","Soil carbon","1990","163","Latvia","235.79",""
"0","Forest","5","Soil carbon","1990","162","Kyrgyzstan","31.8",""
"0","Forest","5","Soil carbon","1990","73","Kenya","241",""
"0","Forest","5","Soil carbon","1990","92","Jordan","3.023",""
"0","Forest","5","Soil carbon","1990","191","Jamaica","20.85",""
"0","Forest","5","Soil carbon","1990","137","Italy","670.2",""
"0","Forest","5","Soil carbon","1990","91","Israel","3.97",""
"0","Forest","5","Soil carbon","1990","136","Ireland","283.93",""
"0","Forest","5","Soil carbon","1990","33","India","3751",""
"0","Forest","5","Soil carbon","1990","127","Iceland","0.782",""
"0","Forest","5","Soil carbon","1990","7657948","Holy See","0",""
"0","Forest","5","Soil carbon","1990","210","Guyana","669",""
"0","Forest","5","Soil carbon","1990","190","Haiti","5.5",""
"0","Forest","5","Soil carbon","1990","189","Guadeloupe","7.6",""
"0","Forest","5","Soil carbon","1990","67","Guinea-Bissau","104",""
"0","Forest","5","Soil carbon","1990","76","Ghana","350",""
